id,name,dex_num,type,is_pre_evolution,weight,gender_ratio,is_mythical,is_legendary,is_max,is_mega,mandatory_item_name,base_stats
32046439-35e4-419b-b70e-6234a76a5e3d,Clauncher,692,"[""Water""]",true,8.3,,false,false,false,false,,"{""hp"":50,""atk"":53,""def"":62,""spa"":58,""spd"":63,""spe"":44}"
320cdf80-3e0c-464d-860e-0af1a9c78017,Wugtrio,961,"[""Water""]",false,5.4,,false,false,false,false,,"{""hp"":35,""atk"":100,""def"":50,""spa"":50,""spd"":70,""spe"":120}"
320eab4a-c864-48b9-a554-310ca004b264,Vivillon-Fancy,666,"[""Bug"",""Flying""]",false,17,,false,false,false,false,,"{""hp"":80,""atk"":52,""def"":50,""spa"":90,""spd"":50,""spe"":89}"
32324221-a6ee-4b27-bdb3-348df06a16fe,Linoone-Galar,264,"[""Dark"",""Normal""]",true,32.5,,false,false,false,false,,"{""hp"":78,""atk"":70,""def"":61,""spa"":50,""spd"":61,""spe"":100}"
32545ecb-7a5b-427f-a565-b84476127604,Regieleki,894,"[""Electric""]",false,145,,false,false,false,false,,"{""hp"":80,""atk"":100,""def"":50,""spa"":100,""spd"":50,""spe"":200}"
326e7d44-f840-42da-8920-2caecc656f8b,Zacian-Crowned,888,"[""Fairy"",""Steel""]",false,355,,false,false,false,false,Rusted Sword,"{""hp"":92,""atk"":150,""def"":115,""spa"":80,""spd"":115,""spe"":148}"
3283f44e-0a0a-489c-bfc8-8615de88073a,Dragonite,149,"[""Dragon"",""Flying""]",false,210,,false,false,false,false,,"{""hp"":91,""atk"":134,""def"":95,""spa"":100,""spd"":100,""spe"":80}"
331ccdc3-abb3-4900-8118-7d25b09b3e3f,Roserade,407,"[""Grass"",""Poison""]",false,14.5,,false,false,false,false,,"{""hp"":60,""atk"":70,""def"":65,""spa"":125,""spd"":105,""spe"":90}"
33525b6a-a8b4-48ce-8255-58da146893dd,Deino,633,"[""Dark"",""Dragon""]",true,17.3,,false,false,false,false,,"{""hp"":52,""atk"":65,""def"":50,""spa"":45,""spd"":50,""spe"":38}"
3368390b-1a0c-4f0f-8d41-866077468cee,Stoutland,508,"[""Normal""]",false,61,,false,false,false,false,,"{""hp"":85,""atk"":110,""def"":90,""spa"":45,""spd"":90,""spe"":80}"
33da9bdd-b0f4-4dd9-b818-eae68e9760e6,Unown,201,"[""Psychic""]",false,5,,false,false,false,false,,"{""hp"":48,""atk"":72,""def"":48,""spa"":72,""spd"":48,""spe"":48}"
33fafb72-d7aa-46ee-b1d4-905cfb313ae0,Morpeko-Hangry,877,"[""Electric"",""Dark""]",false,3,,false,false,false,false,,"{""hp"":58,""atk"":95,""def"":58,""spa"":70,""spd"":58,""spe"":97}"
33fb6af9-6396-4a48-814d-60a7c09d409b,Venipede,543,"[""Bug"",""Poison""]",true,5.3,,false,false,false,false,,"{""hp"":30,""atk"":45,""def"":59,""spa"":30,""spd"":39,""spe"":57}"
3411987b-3a59-4b6d-b529-439af262dc8f,Tauros-Paldea-Aqua,128,"[""Fighting"",""Water""]",false,110,,false,false,false,false,,"{""hp"":75,""atk"":110,""def"":105,""spa"":30,""spd"":70,""spe"":100}"
342f989d-4d10-4612-8770-cd118084de5e,Manectric,310,"[""Electric""]",false,40.2,,false,false,false,false,,"{""hp"":70,""atk"":75,""def"":60,""spa"":105,""spd"":60,""spe"":105}"
345ef49e-6157-4800-8393-9818bc867644,Fomantis,753,"[""Grass""]",true,1.5,,false,false,false,false,,"{""hp"":40,""atk"":55,""def"":35,""spa"":50,""spd"":35,""spe"":35}"
346bb902-c6a8-4cb7-b5b0-ddd13907fe17,Bunnelby,659,"[""Normal""]",true,5,,false,false,false,false,,"{""hp"":38,""atk"":36,""def"":38,""spa"":32,""spd"":36,""spe"":57}"
3496a53c-0973-4eb2-8bc7-1b690be6d647,Palafin,964,"[""Water""]",false,60.2,,false,false,false,false,,"{""hp"":100,""atk"":70,""def"":72,""spa"":53,""spd"":62,""spe"":100}"
35932812-b11d-4016-9145-2846b9ad3978,Poipole,803,"[""Poison""]",true,1.8,,false,false,false,false,,"{""hp"":67,""atk"":73,""def"":67,""spa"":73,""spd"":67,""spe"":73}"
359536ef-62e3-4403-959c-c95208a5235c,Petilil,548,"[""Grass""]",true,6.6,,false,false,false,false,,"{""hp"":45,""atk"":35,""def"":50,""spa"":70,""spd"":50,""spe"":30}"
36242430-2976-4ade-9f7e-a35c6877cfe9,Whirlipede,544,"[""Bug"",""Poison""]",true,58.5,,false,false,false,false,,"{""hp"":40,""atk"":55,""def"":99,""spa"":40,""spd"":79,""spe"":47}"
366ac8d4-c3d1-4e6a-863a-c7640d4b0610,Vikavolt-Totem,738,"[""Bug"",""Electric""]",false,147.5,,false,false,false,false,,"{""hp"":77,""atk"":70,""def"":90,""spa"":145,""spd"":75,""spe"":43}"
36ba29a6-4688-452a-b2f1-b11d09c4ad13,Noctowl,164,"[""Normal"",""Flying""]",false,40.8,,false,false,false,false,,"{""hp"":100,""atk"":50,""def"":50,""spa"":86,""spd"":96,""spe"":70}"
3769947c-26f8-431c-b903-d58ba1467c3c,Lurantis-Totem,754,"[""Grass""]",false,58,,false,false,false,false,,"{""hp"":70,""atk"":105,""def"":90,""spa"":80,""spd"":90,""spe"":45}"
37a5b943-60dc-4a97-80b4-eda253f64f61,Azumarill,184,"[""Water"",""Fairy""]",false,28.5,,false,false,false,false,,"{""hp"":100,""atk"":50,""def"":80,""spa"":60,""spd"":80,""spe"":50}"
37e5697f-cf88-401f-92de-b3f271f9512e,Barboach,339,"[""Water"",""Ground""]",true,1.9,,false,false,false,false,,"{""hp"":50,""atk"":48,""def"":43,""spa"":46,""spd"":41,""spe"":60}"
3806955a-e502-4847-a00c-cd651b06b00f,Marill,183,"[""Water"",""Fairy""]",true,8.5,,false,false,false,false,,"{""hp"":70,""atk"":20,""def"":50,""spa"":20,""spd"":50,""spe"":40}"
381637bf-e879-47cc-8dd4-684ef580c054,Shedinja,292,"[""Bug"",""Ghost""]",false,1.2,,false,false,false,false,,"{""hp"":1,""atk"":90,""def"":45,""spa"":30,""spd"":30,""spe"":40}"
38311056-cb5c-4a65-96df-181f55892567,Swalot,317,"[""Poison""]",false,80,,false,false,false,false,,"{""hp"":100,""atk"":73,""def"":83,""spa"":73,""spd"":83,""spe"":55}"
3867cd97-0744-4055-b48b-9ebcc3eddc6b,Medicham-Mega,308,"[""Fighting"",""Psychic""]",false,31.5,,false,false,false,true,Medichamite,"{""hp"":60,""atk"":100,""def"":85,""spa"":80,""spd"":85,""spe"":100}"
3869d20b-fc28-4c9f-8c3b-b7dab0563a2a,Tinkaton,959,"[""Fairy"",""Steel""]",false,112.8,,false,false,false,false,,"{""hp"":85,""atk"":75,""def"":77,""spa"":70,""spd"":105,""spe"":94}"
387f63c9-4718-4ca7-93d6-a94fa5ffbd8b,Pidgeot,18,"[""Normal"",""Flying""]",false,39.5,,false,false,false,false,,"{""hp"":83,""atk"":80,""def"":75,""spa"":70,""spd"":70,""spe"":101}"
38c5c390-7908-44b1-a12c-b78308d0cd06,Basculegion,902,"[""Water"",""Ghost""]",false,110,,false,false,false,false,,"{""hp"":120,""atk"":112,""def"":65,""spa"":80,""spd"":75,""spe"":78}"
38f33f02-87ab-42fc-b355-6e28bd690262,Swinub,220,"[""Ice"",""Ground""]",true,6.5,,false,false,false,false,,"{""hp"":50,""atk"":50,""def"":40,""spa"":30,""spd"":30,""spe"":50}"
398cf3a9-fbc9-4a43-a2c9-660cf5de1bd4,Hoopa,720,"[""Psychic"",""Ghost""]",false,9,,true,false,false,false,,"{""hp"":80,""atk"":110,""def"":60,""spa"":150,""spd"":130,""spe"":70}"
39cfa656-d7ea-4f33-91c0-faa06ddcf0aa,Orthworm,968,"[""Steel""]",false,310,,false,false,false,false,,"{""hp"":70,""atk"":85,""def"":145,""spa"":60,""spd"":55,""spe"":65}"
3a2348a9-049f-4b51-8c82-154fb64d649b,Heracross,214,"[""Bug"",""Fighting""]",false,54,,false,false,false,false,,"{""hp"":80,""atk"":125,""def"":75,""spa"":40,""spd"":95,""spe"":85}"
3a4b6247-6665-420d-95f1-1a8c535bbd45,Dragalge,691,"[""Poison"",""Dragon""]",false,81.5,,false,false,false,false,,"{""hp"":65,""atk"":75,""def"":90,""spa"":97,""spd"":123,""spe"":44}"
3aa000ef-7cd7-48a6-8f01-0409602c9055,Mantyke,458,"[""Water"",""Flying""]",true,65,,false,false,false,false,,"{""hp"":45,""atk"":20,""def"":50,""spa"":60,""spd"":120,""spe"":50}"
3aa2acf6-6277-46c4-af0f-e0cbdf9cda6e,Decidueye-Hisui,724,"[""Grass"",""Fighting""]",false,37,0.875,false,false,false,false,,"{""hp"":88,""atk"":112,""def"":80,""spa"":95,""spd"":95,""spe"":60}"
3ab40c6c-0d45-4c51-8db9-2960fe89e430,Cosmog,789,"[""Psychic""]",true,0.1,,false,true,false,false,,"{""hp"":43,""atk"":29,""def"":31,""spa"":29,""spd"":31,""spe"":37}"
3afff1c1-e79b-4d39-9c09-ecac8e84919f,Torchic,255,"[""Fire""]",true,2.5,0.875,false,false,false,false,,"{""hp"":45,""atk"":60,""def"":40,""spa"":70,""spd"":50,""spe"":45}"
3b15122f-e8b5-4b03-aab0-5f0e810a064d,Exeggutor,103,"[""Grass"",""Psychic""]",false,120,,false,false,false,false,,"{""hp"":95,""atk"":95,""def"":85,""spa"":125,""spd"":75,""spe"":55}"
3b167d66-74ab-41fd-bc03-95c4423ba72a,Metapod,11,"[""Bug""]",true,9.9,,false,false,false,false,,"{""hp"":50,""atk"":20,""def"":55,""spa"":25,""spd"":25,""spe"":30}"
3bb580eb-bba9-484f-89c7-a4c226063ed0,Pangoro,675,"[""Fighting"",""Dark""]",false,136,,false,false,false,false,,"{""hp"":95,""atk"":124,""def"":78,""spa"":69,""spd"":71,""spe"":58}"
3bd85daf-6702-4318-a508-e2f2c4c7684c,Copperajah-Gmax,879,"[""Steel""]",false,0,,false,false,true,false,,"{""hp"":122,""atk"":130,""def"":69,""spa"":80,""spd"":69,""spe"":30}"
3c067c2a-5359-4afe-b020-29cac979385f,Ralts,280,"[""Psychic"",""Fairy""]",true,6.6,,false,false,false,false,,"{""hp"":28,""atk"":25,""def"":25,""spa"":45,""spd"":35,""spe"":40}"
3c179d42-bc94-451c-98f3-b0c0f4599bd7,Lucario-Mega,448,"[""Fighting"",""Steel""]",false,57.5,0.875,false,false,false,true,Lucarionite,"{""hp"":70,""atk"":145,""def"":88,""spa"":140,""spd"":70,""spe"":112}"
3c325319-9032-4aa9-9976-ab6f69fce4aa,Goldeen,118,"[""Water""]",true,15,,false,false,false,false,,"{""hp"":45,""atk"":67,""def"":60,""spa"":35,""spd"":50,""spe"":63}"
3c4f27f2-4ee0-4c63-a415-6818ff860e9b,Mewtwo-Mega-Y,150,"[""Psychic""]",false,33,,false,false,false,true,Mewtwonite Y,"{""hp"":106,""atk"":150,""def"":70,""spa"":194,""spd"":120,""spe"":140}"
3c739bdf-3f6c-43a3-ba0d-f53de2e39414,Rapidash-Galar,78,"[""Psychic"",""Fairy""]",false,80,,false,false,false,false,,"{""hp"":65,""atk"":100,""def"":70,""spa"":80,""spd"":80,""spe"":105}"
3c939aab-255d-4cd2-ac79-80fa6e06ab7c,Bastiodon,411,"[""Rock"",""Steel""]",false,149.5,0.875,false,false,false,false,,"{""hp"":60,""atk"":52,""def"":168,""spa"":47,""spd"":138,""spe"":30}"
3c9ac3f7-c2c9-4410-82a2-7ccfa547b106,Cutiefly,742,"[""Bug"",""Fairy""]",true,0.2,,false,false,false,false,,"{""hp"":40,""atk"":45,""def"":40,""spa"":55,""spd"":40,""spe"":84}"
3cc24360-d3ad-4686-ab7a-fa4427ce77a0,Marowak-Alola,105,"[""Fire"",""Ghost""]",false,34,,false,false,false,false,,"{""hp"":60,""atk"":80,""def"":110,""spa"":50,""spd"":80,""spe"":45}"
3cf021c6-ff05-477a-8da4-930fe932b2e7,Wiglett,960,"[""Water""]",true,1.8,,false,false,false,false,,"{""hp"":10,""atk"":55,""def"":25,""spa"":35,""spd"":25,""spe"":95}"
3d0a0bfb-8daf-4958-8e5f-2f8129774b62,Tangela,114,"[""Grass""]",true,35,,false,false,false,false,,"{""hp"":65,""atk"":55,""def"":115,""spa"":100,""spd"":40,""spe"":60}"
3d897c1c-0f13-4344-8ee8-1c05546568fe,Perrserker,863,"[""Steel""]",false,28,,false,false,false,false,,"{""hp"":70,""atk"":110,""def"":100,""spa"":50,""spd"":60,""spe"":50}"
3dabb065-c551-4a72-8e04-887409277ebd,Dodrio,85,"[""Normal"",""Flying""]",false,85.2,,false,false,false,false,,"{""hp"":60,""atk"":110,""def"":70,""spa"":60,""spd"":60,""spe"":110}"
3dc2dd0f-01f3-4c37-9a1a-92439d6ad779,Lumineon,457,"[""Water""]",false,24,,false,false,false,false,,"{""hp"":69,""atk"":69,""def"":76,""spa"":69,""spd"":86,""spe"":91}"
3de7638e-a7e5-4c79-9b6a-d379f188a7e2,Butterfree-Gmax,12,"[""Bug"",""Flying""]",false,0,,false,false,true,false,,"{""hp"":60,""atk"":45,""def"":50,""spa"":90,""spd"":80,""spe"":70}"
3e066376-ab98-407b-956d-d049e983d33d,Maushold-Four,925,"[""Normal""]",false,2.8,,false,false,false,false,,"{""hp"":74,""atk"":75,""def"":70,""spa"":65,""spd"":75,""spe"":111}"
3e07ae40-8cd4-462d-8150-cbe69a72949f,Camerupt,323,"[""Fire"",""Ground""]",false,220,,false,false,false,false,,"{""hp"":70,""atk"":100,""def"":70,""spa"":105,""spd"":75,""spe"":40}"
3e529913-0c38-4d3c-b403-45bcfdcce294,Sizzlipede,850,"[""Fire"",""Bug""]",true,1,,false,false,false,false,,"{""hp"":50,""atk"":65,""def"":45,""spa"":50,""spd"":50,""spe"":45}"
3e7c44eb-20b4-4c9b-bd99-89f2e53f518e,Porygon,137,"[""Normal""]",true,36.5,,false,false,false,false,,"{""hp"":65,""atk"":60,""def"":70,""spa"":85,""spd"":75,""spe"":40}"
3e9d4cbf-20cc-462b-8dbe-b1e79184f9ba,Manectric-Mega,310,"[""Electric""]",false,44,,false,false,false,true,Manectite,"{""hp"":70,""atk"":75,""def"":80,""spa"":135,""spd"":80,""spe"":135}"
3ea44cac-e5fa-4da5-9ae1-b5bdce1d8abe,Cyndaquil,155,"[""Fire""]",true,7.9,0.875,false,false,false,false,,"{""hp"":39,""atk"":52,""def"":43,""spa"":60,""spd"":50,""spe"":65}"
3eb65eaf-698b-4d97-9f9f-9e9b74b3cb61,Wingull,278,"[""Water"",""Flying""]",true,9.5,,false,false,false,false,,"{""hp"":40,""atk"":30,""def"":30,""spa"":55,""spd"":30,""spe"":85}"
3eec2c66-9c1a-4e97-9b99-051634ed7ac9,Dusclops,356,"[""Ghost""]",true,30.6,,false,false,false,false,,"{""hp"":40,""atk"":70,""def"":130,""spa"":60,""spd"":130,""spe"":25}"
3f3dd9e0-9f03-4c28-a208-67b9de93598e,Musharna,518,"[""Psychic""]",false,60.5,,false,false,false,false,,"{""hp"":116,""atk"":55,""def"":85,""spa"":107,""spd"":95,""spe"":29}"
40193c36-823d-48cf-a292-361634bce505,Xurkitree,796,"[""Electric""]",false,100,,false,false,false,false,,"{""hp"":83,""atk"":89,""def"":71,""spa"":173,""spd"":71,""spe"":83}"
402af24f-def6-4892-944d-dff8122d3754,Pinsir,127,"[""Bug""]",false,55,,false,false,false,false,,"{""hp"":65,""atk"":125,""def"":100,""spa"":55,""spd"":70,""spe"":85}"
41003ba7-7e12-422a-980e-85da8b0cb84e,Sinistcha-Masterpiece,1013,"[""Grass"",""Ghost""]",false,2.2,,false,false,false,false,,"{""hp"":71,""atk"":60,""def"":106,""spa"":121,""spd"":80,""spe"":70}"
415f8a55-da9d-4b2a-8fae-fa1b994a6840,Hatenna,856,"[""Psychic""]",true,3.4,,false,false,false,false,,"{""hp"":42,""atk"":30,""def"":45,""spa"":56,""spd"":53,""spe"":39}"
41694893-6f08-49ab-854a-799a1c5f0c6a,Sliggoo,705,"[""Dragon""]",true,17.5,,false,false,false,false,,"{""hp"":68,""atk"":75,""def"":53,""spa"":83,""spd"":113,""spe"":60}"
41fcfed4-fce7-4219-9a39-31205599df3a,Suicune,245,"[""Water""]",false,187,,false,false,false,false,,"{""hp"":100,""atk"":75,""def"":115,""spa"":90,""spd"":115,""spe"":85}"
4221c0b1-10e0-4b19-8b6d-7830befd8e37,Latios-Mega,381,"[""Dragon"",""Psychic""]",false,70,,false,false,false,true,Latiosite,"{""hp"":80,""atk"":130,""def"":100,""spa"":160,""spd"":120,""spe"":110}"
424640fa-bd5e-4ed9-867e-3f54e3ed42b8,Sunkern,191,"[""Grass""]",true,1.8,,false,false,false,false,,"{""hp"":30,""atk"":30,""def"":30,""spa"":30,""spd"":30,""spe"":30}"
42534716-ff07-4635-ae90-b28aa1e9babe,Grapploct,853,"[""Fighting""]",false,39,,false,false,false,false,,"{""hp"":80,""atk"":118,""def"":90,""spa"":70,""spd"":80,""spe"":42}"
425771f9-a921-42e5-a6cf-668f7c1311d3,Altaria,334,"[""Dragon"",""Flying""]",false,20.6,,false,false,false,false,,"{""hp"":75,""atk"":70,""def"":90,""spa"":70,""spd"":105,""spe"":80}"
427f6263-ac85-4980-a31c-45f0ee35c4db,Corviknight-Gmax,823,"[""Flying"",""Steel""]",false,0,,false,false,true,false,,"{""hp"":98,""atk"":87,""def"":105,""spa"":53,""spd"":85,""spe"":67}"
42b17749-8001-4a3c-ac1a-9f2133848402,Wartortle,8,"[""Water""]",true,22.5,0.875,false,false,false,false,,"{""hp"":59,""atk"":63,""def"":80,""spa"":65,""spd"":80,""spe"":58}"
43394827-4bbb-491c-98e2-675235863bcb,Carbink,703,"[""Rock"",""Fairy""]",false,5.7,,false,false,false,false,,"{""hp"":50,""atk"":50,""def"":150,""spa"":50,""spd"":150,""spe"":50}"
437c0ce8-a993-4b8c-9dd8-0b0cc0dd8192,Darmanitan-Galar,555,"[""Ice""]",false,120,,false,false,false,false,,"{""hp"":105,""atk"":140,""def"":55,""spa"":30,""spd"":55,""spe"":95}"
439373f3-b451-4053-b22f-f43e78d576b6,Vaporeon,134,"[""Water""]",false,29,0.875,false,false,false,false,,"{""hp"":130,""atk"":65,""def"":60,""spa"":110,""spd"":95,""spe"":65}"
43cfe05d-060c-4291-b5b7-a9ff1e334dab,Garbodor,569,"[""Poison""]",false,107.3,,false,false,false,false,,"{""hp"":80,""atk"":95,""def"":82,""spa"":60,""spd"":82,""spe"":75}"
44127eee-60d3-4292-8a40-f2baa2c6ce74,Ludicolo,272,"[""Water"",""Grass""]",false,55,,false,false,false,false,,"{""hp"":80,""atk"":70,""def"":70,""spa"":90,""spd"":100,""spe"":70}"
4433731a-fda6-4ab7-9d23-f382fe572ef0,Lechonk,915,"[""Normal""]",true,10.2,,false,false,false,false,,"{""hp"":54,""atk"":45,""def"":40,""spa"":35,""spd"":45,""spe"":35}"
445fc150-3061-4882-8a11-106a6df2fdef,Finizen,963,"[""Water""]",true,60.2,,false,false,false,false,,"{""hp"":70,""atk"":45,""def"":40,""spa"":45,""spd"":40,""spe"":75}"
4491c8e6-eb6f-4e42-9353-6f1193120f47,Golett,622,"[""Ground"",""Ghost""]",true,92,,false,false,false,false,,"{""hp"":59,""atk"":74,""def"":50,""spa"":35,""spd"":50,""spe"":35}"
44b27f15-a462-4035-81ea-5abd20456de0,Jigglypuff,39,"[""Normal"",""Fairy""]",true,5.5,0.25,false,false,false,false,,"{""hp"":115,""atk"":45,""def"":20,""spa"":45,""spd"":25,""spe"":20}"
44b8f6e3-05bd-4a59-a779-b9d394a9bc0e,Deoxys-Defense,386,"[""Psychic""]",false,60.8,,false,false,false,false,,"{""hp"":50,""atk"":70,""def"":160,""spa"":70,""spd"":160,""spe"":90}"
44ed06e6-5998-4d82-b2ab-88df5524d65e,Slowbro-Galar,80,"[""Poison"",""Psychic""]",false,70.5,,false,false,false,false,,"{""hp"":95,""atk"":100,""def"":95,""spa"":100,""spd"":70,""spe"":30}"
44ff49ec-bb83-4592-a0a2-b6d04ced8bb2,Weezing-Galar,110,"[""Poison"",""Fairy""]",false,16,,false,false,false,false,,"{""hp"":65,""atk"":90,""def"":120,""spa"":85,""spd"":70,""spe"":60}"
4520e3df-c405-43f4-8d9a-29e7972b2211,Glalie-Mega,362,"[""Ice""]",false,350.2,,false,false,false,true,Glalitite,"{""hp"":80,""atk"":120,""def"":80,""spa"":120,""spd"":80,""spe"":100}"
452751ae-d8ae-43a2-be8b-2357aab2c066,Tapu Lele,786,"[""Psychic"",""Fairy""]",false,18.6,,false,false,false,false,,"{""hp"":70,""atk"":85,""def"":75,""spa"":130,""spd"":115,""spe"":95}"
45488566-8bd6-4cd9-88aa-ab48a3e4a40d,Flamigo,973,"[""Flying"",""Fighting""]",false,37,,false,false,false,false,,"{""hp"":82,""atk"":115,""def"":74,""spa"":75,""spd"":64,""spe"":90}"
4555826e-7221-4e0a-a57f-2c89674f43e1,Luvdisc,370,"[""Water""]",false,8.7,0.25,false,false,false,false,,"{""hp"":43,""atk"":30,""def"":55,""spa"":40,""spd"":65,""spe"":97}"
455ffbeb-1aaa-4d32-8161-b3984df6741d,Drapion,452,"[""Poison"",""Dark""]",false,61.5,,false,false,false,false,,"{""hp"":70,""atk"":90,""def"":110,""spa"":60,""spd"":75,""spe"":95}"
456cc454-f54a-44be-aa19-d2a78a268b00,Blastoise,9,"[""Water""]",false,85.5,0.875,false,false,false,false,,"{""hp"":79,""atk"":83,""def"":100,""spa"":85,""spd"":105,""spe"":78}"
45c969a7-a917-4cd5-bd67-418bcb0a203f,Rayquaza,384,"[""Dragon"",""Flying""]",false,206.5,,false,true,false,false,,"{""hp"":105,""atk"":150,""def"":90,""spa"":150,""spd"":90,""spe"":95}"
45d8620e-cb1d-4206-8721-d645d92bac25,Arrokuda,846,"[""Water""]",true,1,,false,false,false,false,,"{""hp"":41,""atk"":63,""def"":40,""spa"":40,""spd"":30,""spe"":66}"
462e38ea-5f6a-42cf-a05d-b082d8fc3b91,Silvally-Psychic,773,"[""Psychic""]",false,100.5,,false,false,false,false,Psychic Memory,"{""hp"":95,""atk"":95,""def"":95,""spa"":95,""spd"":95,""spe"":95}"
462ef4f6-d512-4442-86b5-93f4e9a3f8f9,Corphish,341,"[""Water""]",true,11.5,,false,false,false,false,,"{""hp"":43,""atk"":80,""def"":65,""spa"":50,""spd"":35,""spe"":35}"
4682d7af-412b-46e8-9863-db241d46621b,Sewaddle,540,"[""Bug"",""Grass""]",true,2.5,,false,false,false,false,,"{""hp"":45,""atk"":53,""def"":70,""spa"":40,""spd"":60,""spe"":42}"
46c53b6f-0088-4afb-b5e0-8c272ac09a12,Shaymin,492,"[""Grass""]",false,2.1,,true,false,false,false,,"{""hp"":100,""atk"":100,""def"":100,""spa"":100,""spd"":100,""spe"":100}"
46cc46c7-bd7d-4f81-9082-fb46874b49f5,Solosis,577,"[""Psychic""]",true,1,,false,false,false,false,,"{""hp"":45,""atk"":30,""def"":40,""spa"":105,""spd"":50,""spe"":20}"
470a0f0f-65df-4bf7-aff9-e0c97d9ee4fc,Golurk,623,"[""Ground"",""Ghost""]",false,330,,false,false,false,false,,"{""hp"":89,""atk"":124,""def"":80,""spa"":55,""spd"":80,""spe"":55}"
4750c015-7bbb-47cd-bce2-7752fed3f779,Slaking,289,"[""Normal""]",false,130.5,,false,false,false,false,,"{""hp"":150,""atk"":160,""def"":100,""spa"":95,""spd"":65,""spe"":100}"
478d0b32-69e5-4975-b985-d74125158f00,Lickitung,108,"[""Normal""]",true,65.5,,false,false,false,false,,"{""hp"":90,""atk"":55,""def"":75,""spa"":60,""spd"":75,""spe"":30}"
47949699-5401-44c6-8a49-360ae73c5326,Tornadus-Therian,641,"[""Flying""]",false,63,,false,false,false,false,,"{""hp"":79,""atk"":100,""def"":80,""spa"":110,""spd"":90,""spe"":121}"
47b73982-99aa-453d-8240-587cd87aef07,Pikachu-World,25,"[""Electric""]",false,6,,false,false,false,false,,"{""hp"":35,""atk"":55,""def"":40,""spa"":50,""spd"":50,""spe"":90}"
47cc31f1-3bbc-471a-b895-099d4afeee0f,Vibrava,329,"[""Ground"",""Dragon""]",true,15.3,,false,false,false,false,,"{""hp"":50,""atk"":70,""def"":50,""spa"":50,""spd"":50,""spe"":70}"
47ec18a2-266a-4258-9ae0-e2f56508cb8d,Murkrow,198,"[""Dark"",""Flying""]",true,2.1,,false,false,false,false,,"{""hp"":60,""atk"":85,""def"":42,""spa"":85,""spd"":42,""spe"":91}"
47f30221-c3ab-4994-9f76-4f15aff2dcb0,Marowak-Alola-Totem,105,"[""Fire"",""Ghost""]",false,98,,false,false,false,false,,"{""hp"":60,""atk"":80,""def"":110,""spa"":50,""spd"":80,""spe"":45}"
4807215c-9984-4257-90e7-8a89ac2ddbf2,Tapu Bulu,787,"[""Grass"",""Fairy""]",false,45.5,,false,false,false,false,,"{""hp"":70,""atk"":130,""def"":115,""spa"":85,""spd"":95,""spe"":75}"
480e817a-7f12-440c-9551-7bea5c3f93ef,Magikarp,129,"[""Water""]",true,10,,false,false,false,false,,"{""hp"":20,""atk"":10,""def"":55,""spa"":15,""spd"":20,""spe"":80}"
480fb93d-4a55-48b3-8b4a-0cdd13ccb872,Nidoran-F,29,"[""Poison""]",true,7,,false,false,false,false,,"{""hp"":55,""atk"":47,""def"":52,""spa"":40,""spd"":40,""spe"":41}"
48195c4f-2338-4649-a944-3b5337dfe20d,Herdier,507,"[""Normal""]",true,14.7,,false,false,false,false,,"{""hp"":65,""atk"":80,""def"":65,""spa"":35,""spd"":65,""spe"":60}"
485b0b94-b1c1-4093-96f4-d076d4049f89,Oshawott,501,"[""Water""]",true,5.9,0.875,false,false,false,false,,"{""hp"":55,""atk"":55,""def"":45,""spa"":63,""spd"":45,""spe"":45}"
48690ad1-c8f5-4156-b694-965f7af48360,Marshtomp,259,"[""Water"",""Ground""]",true,28,0.875,false,false,false,false,,"{""hp"":70,""atk"":85,""def"":70,""spa"":60,""spd"":70,""spe"":50}"
4888c1c0-89e5-4bfe-8fcd-66e2c2396528,Polteageist,855,"[""Ghost""]",false,0.4,,false,false,false,false,,"{""hp"":60,""atk"":65,""def"":65,""spa"":134,""spd"":114,""spe"":70}"
48a6cbe1-afa7-42c1-8907-019f02b07640,Aegislash,681,"[""Steel"",""Ghost""]",false,53,,false,false,false,false,,"{""hp"":60,""atk"":50,""def"":140,""spa"":50,""spd"":140,""spe"":60}"
48bd3531-b7f9-4776-8b0c-8c419395bfb0,Vileplume,45,"[""Grass"",""Poison""]",false,18.6,,false,false,false,false,,"{""hp"":75,""atk"":80,""def"":85,""spa"":110,""spd"":90,""spe"":50}"
48e1d1d2-35b1-4e63-b3e7-b72d6992ebcd,Basculin-Blue-Striped,550,"[""Water""]",false,18,,false,false,false,false,,"{""hp"":70,""atk"":92,""def"":65,""spa"":80,""spd"":55,""spe"":98}"
48ec65cd-a3d7-40ae-9f51-e13d4a9c89be,Registeel,379,"[""Steel""]",false,205,,false,false,false,false,,"{""hp"":80,""atk"":75,""def"":150,""spa"":75,""spd"":150,""spe"":50}"
4932fa40-e01d-4648-b1d9-735327c75157,Pikachu-Pop-Star,25,"[""Electric""]",false,6,,false,false,false,false,,"{""hp"":35,""atk"":55,""def"":40,""spa"":50,""spd"":50,""spe"":90}"
4a2d0352-630c-48d9-bf75-efe9fb231ef7,Psyduck,54,"[""Water""]",true,19.6,,false,false,false,false,,"{""hp"":50,""atk"":52,""def"":48,""spa"":65,""spd"":50,""spe"":55}"
4a6a82eb-931f-48c7-9df1-cf8b7d033682,Stunfisk,618,"[""Ground"",""Electric""]",false,11,,false,false,false,false,,"{""hp"":109,""atk"":66,""def"":84,""spa"":81,""spd"":99,""spe"":32}"
