pokemon_id,ability_id,is_hidden_ability
504b64f4-6d4b-49ce-95e8-0e97fb6e367b,1302ca34-3a65-47aa-95bf-5f717cc184e0,0
073c4b04-cd22-4e40-82ca-217a9e5c36af,3076409c-a264-4a5b-844a-502559f4cd4b,0
073c4b04-cd22-4e40-82ca-217a9e5c36af,76a82351-5b31-4b0f-8a79-6ec504b4efd6,0
073c4b04-cd22-4e40-82ca-217a9e5c36af,88e51878-9d4b-40eb-ba3b-bf9d8a182116,1
3001d985-ec50-4fc6-91fb-c0010c062651,3076409c-a264-4a5b-844a-502559f4cd4b,0
3001d985-ec50-4fc6-91fb-c0010c062651,6c42c91a-156a-42e8-9f25-f80823ab2b9e,0
3001d985-ec50-4fc6-91fb-c0010c062651,88e51878-9d4b-40eb-ba3b-bf9d8a182116,1
9d851b12-2dd0-4adb-b86b-2cc8c6cf842d,3c3ad733-172c-41e0-ab9c-936b10887a75,0
9d851b12-2dd0-4adb-b86b-2cc8c6cf842d,c94d5211-c427-4ba7-a458-a4d99d5c6eb2,0
9d851b12-2dd0-4adb-b86b-2cc8c6cf842d,3076409c-a264-4a5b-844a-502559f4cd4b,1
e55da769-05b5-4bf7-974b-380932d1d97b,3c3ad733-172c-41e0-ab9c-936b10887a75,0
e55da769-05b5-4bf7-974b-380932d1d97b,c94d5211-c427-4ba7-a458-a4d99d5c6eb2,0
e55da769-05b5-4bf7-974b-380932d1d97b,3076409c-a264-4a5b-844a-502559f4cd4b,1
2ddb26ea-7b89-4dad-a084-58058494e2b4,13760beb-7513-4589-a37b-fbf391150aef,0
2ddb26ea-7b89-4dad-a084-58058494e2b4,5f5a7791-0969-44b6-832b-8c6192491e28,0
2ddb26ea-7b89-4dad-a084-58058494e2b4,826e92d2-f745-45ec-9e48-187337f60d19,1
53a57076-03aa-43fb-a056-1c4f81b59c7d,5f5a7791-0969-44b6-832b-8c6192491e28,0
c3a1f079-fdfc-473d-8e57-d158b9db233d,5390a51d-25cd-4e51-8b0e-8067913c4ea0,0
c3a1f079-fdfc-473d-8e57-d158b9db233d,b728fcc5-a1c0-4e49-8fa1-a58cee5fb854,0
c3a1f079-fdfc-473d-8e57-d158b9db233d,4fab4f54-5676-4f0a-b8b0-00477dc0a64d,1
3a2348a9-049f-4b51-8c82-154fb64d649b,13760beb-7513-4589-a37b-fbf391150aef,0
3a2348a9-049f-4b51-8c82-154fb64d649b,770b0e3b-be36-4b83-b1cd-99d2c6d24d09,0
3a2348a9-049f-4b51-8c82-154fb64d649b,dc894a2a-a246-4ebc-89fa-0fe4c3da3a19,1
f8727892-2a2c-40ff-a6a5-5d8a998230ce,a69d887e-06ee-4054-af20-d8f4ebf3ee2b,0
2ff63589-55ba-4409-98f8-c008259d83ed,d1cab16a-0de3-44f8-8625-4a4a053be545,0
2ff63589-55ba-4409-98f8-c008259d83ed,26f22bd2-22aa-4d33-bed5-12251fc0292e,0
2ff63589-55ba-4409-98f8-c008259d83ed,99e27bcc-fa09-4af5-a277-ca68cc130736,1
4f966fd7-240a-4e61-bff6-9895b22dcfdd,d1cab16a-0de3-44f8-8625-4a4a053be545,0
4f966fd7-240a-4e61-bff6-9895b22dcfdd,26f22bd2-22aa-4d33-bed5-12251fc0292e,0
4f966fd7-240a-4e61-bff6-9895b22dcfdd,99e27bcc-fa09-4af5-a277-ca68cc130736,1
09388db7-9958-4084-8228-691728aa006d,18f6702f-5b65-4d88-b468-52b307112758,0
09388db7-9958-4084-8228-691728aa006d,6c42c91a-156a-42e8-9f25-f80823ab2b9e,0
09388db7-9958-4084-8228-691728aa006d,81ec7008-42fd-4ae1-b704-f7d0c2a1ff3d,1
ac5101ef-4368-4043-946a-a75e7b401753,770b0e3b-be36-4b83-b1cd-99d2c6d24d09,0
ac5101ef-4368-4043-946a-a75e7b401753,6c42c91a-156a-42e8-9f25-f80823ab2b9e,0
ac5101ef-4368-4043-946a-a75e7b401753,4d1bf273-219b-4c6b-8195-ff0437bebd78,1
8792f8a0-4fb7-4c00-9b23-6997ec71dc3b,2b023f7e-9530-409b-8bc5-aa4cb7272a67,0
8792f8a0-4fb7-4c00-9b23-6997ec71dc3b,7bae3d5a-cbfd-47d7-b5d8-411523f8cb61,0
8792f8a0-4fb7-4c00-9b23-6997ec71dc3b,0ed43700-93ce-438b-8551-2f4e82d3a882,1
e9086654-a2fb-4921-9337-ae191de33a3c,2b023f7e-9530-409b-8bc5-aa4cb7272a67,0
e9086654-a2fb-4921-9337-ae191de33a3c,7bae3d5a-cbfd-47d7-b5d8-411523f8cb61,0
e9086654-a2fb-4921-9337-ae191de33a3c,0ed43700-93ce-438b-8551-2f4e82d3a882,1
38f33f02-87ab-42fc-b355-6e28bd690262,a61551e1-137f-41d6-bb55-82f4ae350643,0
38f33f02-87ab-42fc-b355-6e28bd690262,9939b773-da66-4ada-85c4-f0a519827300,0
38f33f02-87ab-42fc-b355-6e28bd690262,a392bc42-c6ee-4c6c-8e95-922301a147be,1
720d7a5f-3f18-4eef-81df-69f0a9c557a4,a61551e1-137f-41d6-bb55-82f4ae350643,0
720d7a5f-3f18-4eef-81df-69f0a9c557a4,9939b773-da66-4ada-85c4-f0a519827300,0
720d7a5f-3f18-4eef-81df-69f0a9c557a4,a392bc42-c6ee-4c6c-8e95-922301a147be,1
b1d85705-97ca-4237-80ea-f1cd498d10d2,02ce0d3d-e6a3-4f5f-a6ca-5a7b5936054f,0
b1d85705-97ca-4237-80ea-f1cd498d10d2,2e71fa12-5ef0-44ed-b8a6-36368ba02ead,0
b1d85705-97ca-4237-80ea-f1cd498d10d2,dfa641ad-690b-4f23-9500-a2d2d6cf747d,1
e9e791f7-b128-4ce5-abf3-034f73f0d2fa,0ed43700-93ce-438b-8551-2f4e82d3a882,0
e9e791f7-b128-4ce5-abf3-034f73f0d2fa,0ac7dcb7-c399-438f-b44f-aa893ee3f3d2,1
22a362a3-c8f3-4b22-b385-269cbfd1251c,02ce0d3d-e6a3-4f5f-a6ca-5a7b5936054f,0
22a362a3-c8f3-4b22-b385-269cbfd1251c,22f3cb10-2d32-4526-85c7-24be24ffbc39,0
22a362a3-c8f3-4b22-b385-269cbfd1251c,2c783511-7431-483a-a5f4-ea2cfd0290d5,1
24752045-ed93-4439-bda7-f899da4a4a8e,3aa80a19-5549-47b8-999e-5aa6f8f38141,0
24752045-ed93-4439-bda7-f899da4a4a8e,22f3cb10-2d32-4526-85c7-24be24ffbc39,0
24752045-ed93-4439-bda7-f899da4a4a8e,2c783511-7431-483a-a5f4-ea2cfd0290d5,1
e0211f66-d37c-4519-a749-9dc462774f44,8f1740f0-6146-4e41-b09c-cb5ddf75c70e,0
e0211f66-d37c-4519-a749-9dc462774f44,02ce0d3d-e6a3-4f5f-a6ca-5a7b5936054f,0
e0211f66-d37c-4519-a749-9dc462774f44,8e3ea8ff-72b8-410a-9449-f4a4ef210426,1
9948c985-bff6-4db2-b64c-82e07cfd9912,c94d5211-c427-4ba7-a458-a4d99d5c6eb2,0
9948c985-bff6-4db2-b64c-82e07cfd9912,e9b58749-80d8-4f5f-abfe-d4c20b9f34f4,0
9948c985-bff6-4db2-b64c-82e07cfd9912,acc7619f-72e1-40f2-9c8f-94eae08c7518,1
172fa433-bec5-4507-a194-bd35f6dc62db,26f22bd2-22aa-4d33-bed5-12251fc0292e,0
172fa433-bec5-4507-a194-bd35f6dc62db,5390a51d-25cd-4e51-8b0e-8067913c4ea0,0
172fa433-bec5-4507-a194-bd35f6dc62db,0ed43700-93ce-438b-8551-2f4e82d3a882,1
c6b3c0fc-4a38-4a60-a6de-6b60d0f17842,641095c0-e441-490f-a863-d3bc1866227a,0
c6b3c0fc-4a38-4a60-a6de-6b60d0f17842,ca68d95f-4aa8-4644-a490-b9dae5879a35,0
c6b3c0fc-4a38-4a60-a6de-6b60d0f17842,4d1bf273-219b-4c6b-8195-ff0437bebd78,1
9e4db986-ac83-4867-8f57-18cf28dce2bb,641095c0-e441-490f-a863-d3bc1866227a,0
9e4db986-ac83-4867-8f57-18cf28dce2bb,ca68d95f-4aa8-4644-a490-b9dae5879a35,0
9e4db986-ac83-4867-8f57-18cf28dce2bb,4d1bf273-219b-4c6b-8195-ff0437bebd78,1
303b6152-9576-4590-a396-aebc90611e34,3727a23c-0f09-4bc1-bd0e-2cd0675bafce,0
fc49b2f9-30ad-455d-bdaa-f5667b114012,c94d5211-c427-4ba7-a458-a4d99d5c6eb2,0
fc49b2f9-30ad-455d-bdaa-f5667b114012,22f3cb10-2d32-4526-85c7-24be24ffbc39,0
fc49b2f9-30ad-455d-bdaa-f5667b114012,3b1353b2-3d71-41d4-8d1a-bdfdadac0891,1
9a5687a6-2ca0-4d85-863f-20f03ddf4ad3,18f6702f-5b65-4d88-b468-52b307112758,0
9a5687a6-2ca0-4d85-863f-20f03ddf4ad3,dcdaa9de-155f-4d30-b7b3-9da2ca0ee3af,1
d63f3a56-0dc0-4c69-ad97-d83633713375,5390a51d-25cd-4e51-8b0e-8067913c4ea0,0
d63f3a56-0dc0-4c69-ad97-d83633713375,dcdaa9de-155f-4d30-b7b3-9da2ca0ee3af,1
ca7cba1a-5dae-469e-a686-e8fa2e523870,0af6c2ea-bbf3-4e90-8c9e-1c8005f2fee5,0
ca7cba1a-5dae-469e-a686-e8fa2e523870,c5b858bc-8281-40cc-890d-10d5afb3d70c,0
ca7cba1a-5dae-469e-a686-e8fa2e523870,bbd88abe-c636-4586-aa0e-250a41a70c58,1
ec57587e-1bb1-40c3-92f7-817b17f1bbbe,3076409c-a264-4a5b-844a-502559f4cd4b,0
ec57587e-1bb1-40c3-92f7-817b17f1bbbe,b3fb57ed-c864-4c08-8aa3-2c0eea4abafc,0
ec57587e-1bb1-40c3-92f7-817b17f1bbbe,b0565e79-6680-41c2-a8e5-fbd0b46213df,1
1a5deeed-0c42-492c-8642-98a983868038,05d6904f-e213-4b47-b83b-e2252760327a,0
1a5deeed-0c42-492c-8642-98a983868038,5f5a7791-0969-44b6-832b-8c6192491e28,0
1a5deeed-0c42-492c-8642-98a983868038,2c783511-7431-483a-a5f4-ea2cfd0290d5,1
b2dc816f-8714-4277-8ee5-ad9b0bb99f40,770b0e3b-be36-4b83-b1cd-99d2c6d24d09,0
b2dc816f-8714-4277-8ee5-ad9b0bb99f40,d4f069aa-8f99-4bcf-b6f3-5a65cc94d0ec,0
b2dc816f-8714-4277-8ee5-ad9b0bb99f40,8f1740f0-6146-4e41-b09c-cb5ddf75c70e,1
a94f77c1-0cad-4b90-8dc4-66323772a361,3076409c-a264-4a5b-844a-502559f4cd4b,0
a94f77c1-0cad-4b90-8dc4-66323772a361,5f5a7791-0969-44b6-832b-8c6192491e28,0
a94f77c1-0cad-4b90-8dc4-66323772a361,d4f069aa-8f99-4bcf-b6f3-5a65cc94d0ec,1
82cea658-3805-479c-85ac-898ddfc437b5,a61551e1-137f-41d6-bb55-82f4ae350643,0
82cea658-3805-479c-85ac-898ddfc437b5,caf0624e-8ebf-4dc2-b576-0a732fca0aab,0
82cea658-3805-479c-85ac-898ddfc437b5,1acac925-5683-4ce2-8cbe-2330b73e5599,1
116eb119-cf94-4cab-b593-7f77bd1a67ee,6488e47d-36ce-43e9-9b47-93192988464b,0
116eb119-cf94-4cab-b593-7f77bd1a67ee,8f1740f0-6146-4e41-b09c-cb5ddf75c70e,1
758de14c-a357-40c2-9d05-09ece23a059b,7bae3d5a-cbfd-47d7-b5d8-411523f8cb61,0
758de14c-a357-40c2-9d05-09ece23a059b,8f1740f0-6146-4e41-b09c-cb5ddf75c70e,1
c43a8ef5-2a64-4bf0-9b51-98402356cddd,a392bc42-c6ee-4c6c-8e95-922301a147be,0
c43a8ef5-2a64-4bf0-9b51-98402356cddd,acae8cd1-fb97-4648-85ca-96f3845d2114,0
c43a8ef5-2a64-4bf0-9b51-98402356cddd,b0565e79-6680-41c2-a8e5-fbd0b46213df,1
6e0c1e31-9157-489f-bda7-7095a94a15bf,2e71fa12-5ef0-44ed-b8a6-36368ba02ead,0
6e0c1e31-9157-489f-bda7-7095a94a15bf,ce1042a9-366c-42df-80e7-b5a9db9a1ffd,0
6e0c1e31-9157-489f-bda7-7095a94a15bf,7db9cd87-3e20-427a-be65-c4228a937b10,1
aa648b9e-5453-4213-84ff-69d5583b0c69,94fc8c48-c4a0-4719-9c44-4c2b9f6f516c,0
aa648b9e-5453-4213-84ff-69d5583b0c69,d1cab16a-0de3-44f8-8625-4a4a053be545,1
67798c74-2e0e-4e5e-b127-4e39422ad2e8,94fc8c48-c4a0-4719-9c44-4c2b9f6f516c,0
67798c74-2e0e-4e5e-b127-4e39422ad2e8,d1cab16a-0de3-44f8-8625-4a4a053be545,1
41fcfed4-fce7-4219-9a39-31205599df3a,94fc8c48-c4a0-4719-9c44-4c2b9f6f516c,0
41fcfed4-fce7-4219-9a39-31205599df3a,d1cab16a-0de3-44f8-8625-4a4a053be545,1
25fdc374-6aa9-4778-9fcb-773a1828badc,770b0e3b-be36-4b83-b1cd-99d2c6d24d09,0
25fdc374-6aa9-4778-9fcb-773a1828badc,dcdaa9de-155f-4d30-b7b3-9da2ca0ee3af,1
1c69a3b3-ccfa-419e-8757-ce8ba217b9e3,b2a7c6f4-5e2f-4ce2-bb4e-3c30b04b5a7e,0
73398639-d6bb-4c16-8792-59c62ba3de31,d359e402-95fb-49db-8b4d-9d651ef2825b,0
73398639-d6bb-4c16-8792-59c62ba3de31,4d1bf273-219b-4c6b-8195-ff0437bebd78,1
abb6d220-86f9-4926-83d8-5fd5a998be44,d359e402-95fb-49db-8b4d-9d651ef2825b,0
c941f8a8-b2a5-4a41-988b-3105e42e8f99,94fc8c48-c4a0-4719-9c44-4c2b9f6f516c,0
c941f8a8-b2a5-4a41-988b-3105e42e8f99,d672f71b-a188-4a05-ae50-a4c83d846d60,1
807378ed-3b25-4abe-b5b9-4d813a22bffd,94fc8c48-c4a0-4719-9c44-4c2b9f6f516c,0
807378ed-3b25-4abe-b5b9-4d813a22bffd,dfa641ad-690b-4f23-9500-a2d2d6cf747d,1
af6c736b-8018-483f-b7db-605a2d819961,2e71fa12-5ef0-44ed-b8a6-36368ba02ead,0
4edb8160-4f86-4cd8-971f-e8b2abe1a3c0,69628ef0-84a0-49ae-aeef-b1598bfec40b,0
4edb8160-4f86-4cd8-971f-e8b2abe1a3c0,b2b53a5c-f14b-4eef-9c42-30e62cc74124,1
a8167940-dec2-463c-944c-91d5e55435aa,69628ef0-84a0-49ae-aeef-b1598bfec40b,0
a8167940-dec2-463c-944c-91d5e55435aa,b2b53a5c-f14b-4eef-9c42-30e62cc74124,1
ff794c7c-bf1d-4e68-adc2-833d072623aa,69628ef0-84a0-49ae-aeef-b1598bfec40b,0
ff794c7c-bf1d-4e68-adc2-833d072623aa,b2b53a5c-f14b-4eef-9c42-30e62cc74124,1
8d7b0cef-0c89-4002-b0f6-919e7bd69ec2,f08f2202-6cb8-4070-8192-f312a0510405,0
3afff1c1-e79b-4d39-9c09-ecac8e84919f,cdf67e6b-4764-488c-8171-efc6206ce3e9,0
3afff1c1-e79b-4d39-9c09-ecac8e84919f,5747f593-cdd3-42cd-9b3c-9de2a6f98789,1
6d06e3cb-0262-4220-9ecd-bacb3c124295,cdf67e6b-4764-488c-8171-efc6206ce3e9,0
6d06e3cb-0262-4220-9ecd-bacb3c124295,5747f593-cdd3-42cd-9b3c-9de2a6f98789,1
79a886ae-a417-4d83-9779-9280f2f3f3b8,cdf67e6b-4764-488c-8171-efc6206ce3e9,0
79a886ae-a417-4d83-9779-9280f2f3f3b8,5747f593-cdd3-42cd-9b3c-9de2a6f98789,1
e1782c4e-7401-4ccd-8190-f1cf038f05b9,5747f593-cdd3-42cd-9b3c-9de2a6f98789,0
b481d7a3-8d54-4371-9dc0-7b641312ff47,ed959385-60d1-4d44-97ee-3c82b926080b,0
b481d7a3-8d54-4371-9dc0-7b641312ff47,3b1353b2-3d71-41d4-8d1a-bdfdadac0891,1
48690ad1-c8f5-4156-b694-965f7af48360,ed959385-60d1-4d44-97ee-3c82b926080b,0
48690ad1-c8f5-4156-b694-965f7af48360,3b1353b2-3d71-41d4-8d1a-bdfdadac0891,1
c2248e67-e9fe-405f-afcc-50e223831ce7,ed959385-60d1-4d44-97ee-3c82b926080b,0
c2248e67-e9fe-405f-afcc-50e223831ce7,3b1353b2-3d71-41d4-8d1a-bdfdadac0891,1
cec4d184-0f4e-4fe0-8d36-5ec7f29f69dd,c94d5211-c427-4ba7-a458-a4d99d5c6eb2,0
739f4289-bba2-4db0-81df-5175708225ef,76a82351-5b31-4b0f-8a79-6ec504b4efd6,0
739f4289-bba2-4db0-81df-5175708225ef,6c42c91a-156a-42e8-9f25-f80823ab2b9e,0
739f4289-bba2-4db0-81df-5175708225ef,88e51878-9d4b-40eb-ba3b-bf9d8a182116,1
87b96498-9e29-4209-b42e-8777c0e7cc7a,3076409c-a264-4a5b-844a-502559f4cd4b,0
87b96498-9e29-4209-b42e-8777c0e7cc7a,6c42c91a-156a-42e8-9f25-f80823ab2b9e,0
87b96498-9e29-4209-b42e-8777c0e7cc7a,dc894a2a-a246-4ebc-89fa-0fe4c3da3a19,1
af77ac3f-5a07-450a-a3b1-bd2926cf8d80,18f6702f-5b65-4d88-b468-52b307112758,0
af77ac3f-5a07-450a-a3b1-bd2926cf8d80,b728fcc5-a1c0-4e49-8fa1-a58cee5fb854,0
af77ac3f-5a07-450a-a3b1-bd2926cf8d80,6c42c91a-156a-42e8-9f25-f80823ab2b9e,1
e76dc00e-35c9-4f7e-8df5-903084aa2b24,18f6702f-5b65-4d88-b468-52b307112758,0
e76dc00e-35c9-4f7e-8df5-903084aa2b24,b728fcc5-a1c0-4e49-8fa1-a58cee5fb854,0
e76dc00e-35c9-4f7e-8df5-903084aa2b24,6c42c91a-156a-42e8-9f25-f80823ab2b9e,1
847e122f-2d51-4a9e-a0bc-4929adcbb2f6,18f6702f-5b65-4d88-b468-52b307112758,0
847e122f-2d51-4a9e-a0bc-4929adcbb2f6,b728fcc5-a1c0-4e49-8fa1-a58cee5fb854,0
847e122f-2d51-4a9e-a0bc-4929adcbb2f6,6c42c91a-156a-42e8-9f25-f80823ab2b9e,1
32324221-a6ee-4b27-bdb3-348df06a16fe,18f6702f-5b65-4d88-b468-52b307112758,0
32324221-a6ee-4b27-bdb3-348df06a16fe,b728fcc5-a1c0-4e49-8fa1-a58cee5fb854,0
32324221-a6ee-4b27-bdb3-348df06a16fe,6c42c91a-156a-42e8-9f25-f80823ab2b9e,1
2ee49c5c-01b9-4587-8832-c004d9b7a4b7,02ecd9eb-e5e8-4019-8df1-9b8fe43bd4d8,0
2ee49c5c-01b9-4587-8832-c004d9b7a4b7,76a82351-5b31-4b0f-8a79-6ec504b4efd6,1
cb7c6632-cebe-488f-8f92-1e11aea9f8d1,b2a7c6f4-5e2f-4ce2-bb4e-3c30b04b5a7e,0
e0a8319d-9e8d-4be5-a5ae-c2bf39d42cfe,13760beb-7513-4589-a37b-fbf391150aef,0
e0a8319d-9e8d-4be5-a5ae-c2bf39d42cfe,92e7729c-1a64-41af-8088-2c6d9649f959,1
6cd0609d-fd1d-4c49-9c7a-22baf6941670,b2a7c6f4-5e2f-4ce2-bb4e-3c30b04b5a7e,0
8f599380-14aa-4704-9c80-3800baf78294,02ecd9eb-e5e8-4019-8df1-9b8fe43bd4d8,0
8f599380-14aa-4704-9c80-3800baf78294,3baa62d3-0897-4317-bc9d-e3ad617263b1,1
a7a393b5-3d00-4218-853b-2a7167b5ce85,c94d5211-c427-4ba7-a458-a4d99d5c6eb2,0
a7a393b5-3d00-4218-853b-2a7167b5ce85,283c1ce5-b90e-41e4-b60f-a0381a02d3b4,0
a7a393b5-3d00-4218-853b-2a7167b5ce85,05d6904f-e213-4b47-b83b-e2252760327a,1
289678c2-2d02-4d91-8b82-c4925f44e439,c94d5211-c427-4ba7-a458-a4d99d5c6eb2,0
289678c2-2d02-4d91-8b82-c4925f44e439,283c1ce5-b90e-41e4-b60f-a0381a02d3b4,0
289678c2-2d02-4d91-8b82-c4925f44e439,05d6904f-e213-4b47-b83b-e2252760327a,1
44127eee-60d3-4292-8a40-f2baa2c6ce74,c94d5211-c427-4ba7-a458-a4d99d5c6eb2,0
44127eee-60d3-4292-8a40-f2baa2c6ce74,283c1ce5-b90e-41e4-b60f-a0381a02d3b4,0
44127eee-60d3-4292-8a40-f2baa2c6ce74,05d6904f-e213-4b47-b83b-e2252760327a,1
ae796e7c-5c61-492a-a3f0-a8995fcbcfe4,efd5dfeb-33f7-4e6a-9a80-663435ebdbef,0
ae796e7c-5c61-492a-a3f0-a8995fcbcfe4,641095c0-e441-490f-a863-d3bc1866227a,0
ae796e7c-5c61-492a-a3f0-a8995fcbcfe4,99e27bcc-fa09-4af5-a277-ca68cc130736,1
1a74113f-14c7-42be-a4c7-a2b5b5d2f65e,efd5dfeb-33f7-4e6a-9a80-663435ebdbef,0
1a74113f-14c7-42be-a4c7-a2b5b5d2f65e,641095c0-e441-490f-a863-d3bc1866227a,0
1a74113f-14c7-42be-a4c7-a2b5b5d2f65e,99e27bcc-fa09-4af5-a277-ca68cc130736,1
b884ae5e-f049-40fe-ac99-0dbba72c8d01,efd5dfeb-33f7-4e6a-9a80-663435ebdbef,0
b884ae5e-f049-40fe-ac99-0dbba72c8d01,9bdc5446-ce90-46ca-9203-247b3c8d2d47,0
b884ae5e-f049-40fe-ac99-0dbba72c8d01,99e27bcc-fa09-4af5-a277-ca68cc130736,1
00fa5e38-b25b-4f08-b1e3-ee571c70c1ff,770b0e3b-be36-4b83-b1cd-99d2c6d24d09,0
00fa5e38-b25b-4f08-b1e3-ee571c70c1ff,acae8cd1-fb97-4648-85ca-96f3845d2114,1
6bb8c451-5573-4ee9-8738-f2f17836ee9f,770b0e3b-be36-4b83-b1cd-99d2c6d24d09,0
6bb8c451-5573-4ee9-8738-f2f17836ee9f,acae8cd1-fb97-4648-85ca-96f3845d2114,1
3eb65eaf-698b-4d97-9f9f-9e9b74b3cb61,26f22bd2-22aa-4d33-bed5-12251fc0292e,0
3eb65eaf-698b-4d97-9f9f-9e9b74b3cb61,1acac925-5683-4ce2-8cbe-2330b73e5599,0
3eb65eaf-698b-4d97-9f9f-9e9b74b3cb61,283c1ce5-b90e-41e4-b60f-a0381a02d3b4,1
bfedb96b-fb27-4d9b-80f0-afb42af2e240,26f22bd2-22aa-4d33-bed5-12251fc0292e,0
bfedb96b-fb27-4d9b-80f0-afb42af2e240,59e6a1d0-c1db-4703-8063-6f2f817d7af0,0
bfedb96b-fb27-4d9b-80f0-afb42af2e240,283c1ce5-b90e-41e4-b60f-a0381a02d3b4,1
3c067c2a-5359-4afe-b020-29cac979385f,82468c00-5816-470a-91c7-e626b7c29fe3,0
3c067c2a-5359-4afe-b020-29cac979385f,0af6c2ea-bbf3-4e90-8c9e-1c8005f2fee5,0
3c067c2a-5359-4afe-b020-29cac979385f,8741668d-c1b5-407e-bb34-4f6571dce020,1
58a70230-1440-4a03-8015-912764473633,82468c00-5816-470a-91c7-e626b7c29fe3,0
58a70230-1440-4a03-8015-912764473633,0af6c2ea-bbf3-4e90-8c9e-1c8005f2fee5,0
58a70230-1440-4a03-8015-912764473633,8741668d-c1b5-407e-bb34-4f6571dce020,1
591d1e4c-94ff-4d54-a2dd-6dd6c7225b7b,82468c00-5816-470a-91c7-e626b7c29fe3,0
591d1e4c-94ff-4d54-a2dd-6dd6c7225b7b,0af6c2ea-bbf3-4e90-8c9e-1c8005f2fee5,0
591d1e4c-94ff-4d54-a2dd-6dd6c7225b7b,8741668d-c1b5-407e-bb34-4f6571dce020,1
073b2cd8-34f0-48e5-b18c-b090e34110c3,a0a8466a-62e7-48f6-9857-33bdfb739a8e,0
4dd1f101-cfce-4f15-9cbb-8a96895fec06,c94d5211-c427-4ba7-a458-a4d99d5c6eb2,0
4dd1f101-cfce-4f15-9cbb-8a96895fec06,283c1ce5-b90e-41e4-b60f-a0381a02d3b4,1
a7e3eda2-e90d-4958-8a40-70313c6ce3f9,3076409c-a264-4a5b-844a-502559f4cd4b,0
a7e3eda2-e90d-4958-8a40-70313c6ce3f9,4d1bf273-219b-4c6b-8195-ff0437bebd78,1
196d644c-d117-4394-b350-05b211bd0020,c0f8e670-c056-43dd-9ef8-99cb1954d563,0
196d644c-d117-4394-b350-05b211bd0020,b1f357fd-9149-4886-94f0-4c86b98c7c59,0
196d644c-d117-4394-b350-05b211bd0020,6c42c91a-156a-42e8-9f25-f80823ab2b9e,1
b1d7ee5f-721f-48ab-a9b7-5e2f801e2d31,c0f8e670-c056-43dd-9ef8-99cb1954d563,0
b1d7ee5f-721f-48ab-a9b7-5e2f801e2d31,b1f357fd-9149-4886-94f0-4c86b98c7c59,0
b1d7ee5f-721f-48ab-a9b7-5e2f801e2d31,5f5a7791-0969-44b6-832b-8c6192491e28,1
2255bcf6-3f15-4523-b0a2-467f728a2520,367e6310-9948-414a-8553-32f4816ab694,0
cb78bdd0-bcde-4137-b7e6-a52d842434d9,8f1740f0-6146-4e41-b09c-cb5ddf75c70e,0
4750c015-7bbb-47cd-bce2-7752fed3f779,367e6310-9948-414a-8553-32f4816ab694,0
b7b63fd8-d096-45f3-89a5-182701031df8,3baa62d3-0897-4317-bc9d-e3ad617263b1,0
b7b63fd8-d096-45f3-89a5-182701031df8,76a82351-5b31-4b0f-8a79-6ec504b4efd6,1
1913bfd0-1139-4d44-b75e-1a3708cd56d9,5747f593-cdd3-42cd-9b3c-9de2a6f98789,0
1913bfd0-1139-4d44-b75e-1a3708cd56d9,4b9c8345-a053-4448-b656-0a35f67ae50f,1
381637bf-e879-47cc-8dd4-684ef580c054,4dfbab8c-2e24-46a2-82d7-0142fc6d944c,0
1f9a28e4-cdf2-4e9e-b62c-123d683b5690,829d07fb-a50f-45f2-8478-b2f7aa9dffe1,0
1f9a28e4-cdf2-4e9e-b62c-123d683b5690,88e51878-9d4b-40eb-ba3b-bf9d8a182116,1
024c33e7-494b-44b6-8196-b8786bd85f21,829d07fb-a50f-45f2-8478-b2f7aa9dffe1,0
024c33e7-494b-44b6-8196-b8786bd85f21,acae8cd1-fb97-4648-85ca-96f3845d2114,1
77f6fe0e-ca0e-4fd3-97ea-d02aa17bcd3c,829d07fb-a50f-45f2-8478-b2f7aa9dffe1,0
77f6fe0e-ca0e-4fd3-97ea-d02aa17bcd3c,acae8cd1-fb97-4648-85ca-96f3845d2114,1
9f95195a-7d5e-4587-b83f-69a5f3535714,a392bc42-c6ee-4c6c-8e95-922301a147be,0
9f95195a-7d5e-4587-b83f-69a5f3535714,770b0e3b-be36-4b83-b1cd-99d2c6d24d09,0
9f95195a-7d5e-4587-b83f-69a5f3535714,c8a16bba-422c-465c-8994-968a20b1fe88,1
93696b7b-9507-48ac-94ce-bd5c421b5f89,a392bc42-c6ee-4c6c-8e95-922301a147be,0
93696b7b-9507-48ac-94ce-bd5c421b5f89,770b0e3b-be36-4b83-b1cd-99d2c6d24d09,0
93696b7b-9507-48ac-94ce-bd5c421b5f89,c8a16bba-422c-465c-8994-968a20b1fe88,1
c523803b-65e1-4200-80a9-2ead1988d729,a392bc42-c6ee-4c6c-8e95-922301a147be,0
c523803b-65e1-4200-80a9-2ead1988d729,8d20cd1d-5601-49e1-b0fd-92e373a27edc,0
c523803b-65e1-4200-80a9-2ead1988d729,b0565e79-6680-41c2-a8e5-fbd0b46213df,1
e667304e-231c-48d7-a338-03d01af54a53,5390a51d-25cd-4e51-8b0e-8067913c4ea0,0
e667304e-231c-48d7-a338-03d01af54a53,f9ab2d5d-a150-4bf5-8025-7e423ad7631e,0
e667304e-231c-48d7-a338-03d01af54a53,1302ca34-3a65-47aa-95bf-5f717cc184e0,1
