pokemon_id,move_id,is_egg_move,is_tm_move,is_tutor_move,is_levelup_move,levelup_level
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,69534b79-c7d9-4a5d-a19f-f0b871496da7,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,6a08d181-eb1f-47e3-927d-d45a47a6f098,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,82b2bb27-105d-453b-923a-57efb3cc8503,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,55254067-3d79-4f22-9c84-11cebaa1ae8a,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,1be8200c-7fc1-40ec-ac5b-103a859e7c39,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,b7371363-8197-4268-ae91-9b34172e9476,0,0,0,1,1
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,b4412bd9-f882-4782-bb52-d59d044c9bea,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,71ffa948-30b1-4ccc-8084-ac58c0d20f77,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,4e9dec7a-89b2-4648-89f2-1825357f1677,0,0,0,1,1
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,c403f306-836a-4357-9327-14a0186a3b16,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,043a7c05-a8b2-4d26-ba08-c068dffad2c9,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,d37cd94a-66f2-4e16-b37f-2bf1d413e3df,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,419d0569-8741-43cc-b534-030a770aca17,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,0f0d6e32-6810-4067-aa1d-d5259da9076d,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,8f5956e5-02df-49bb-8718-ce302f706faf,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,217c7ba0-250c-4d48-84d7-7e5a8cf69eb9,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,a0168581-7437-4c9d-951e-594840ee8c3f,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,3e043ff4-e17d-4c27-87e4-2b2d43c62120,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,3fbd7215-995f-44ff-ae24-f49344dd8922,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,94a8df1d-1864-45a8-84f1-47f2b42b241b,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,27c830f0-44de-4537-9367-da97545a7d31,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,780d8e3f-5ad8-4880-a0bf-8766b9a00ff4,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,9e2b0636-0510-425c-9e2b-d1342bdfdf14,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,29b72ed3-03f5-454e-92db-38d96cf0b40b,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,43f0d991-4ed1-4f75-98fe-80283369d386,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,d466dd1c-0564-4590-86b1-396a042c6f64,0,1,0,1,88
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,e59e6753-c053-4dcb-8ce1-60bb74707831,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,bce69204-7897-4e89-bed5-b30eaab52a3d,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,e6da074b-1bf4-4bbf-905d-71dbe244f392,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,eaa4825c-62ef-4c4b-bf16-01e56d2dad28,0,0,0,1,56
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,a0367aaf-98b2-48d4-b370-0dfa009b4477,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,8d62f3d6-73ab-448c-ac49-8529a53dc212,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,37bab472-712c-4a3b-8e23-9fe83aea1d2a,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,0c570267-fe51-4a98-850d-e9a2ac2a6f1a,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,4e8fe518-e286-41f0-bb47-0e640fd9ea54,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,9fd9ff69-0954-4b43-bd4f-b124bb002bc1,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,c6043863-a261-4280-bf9f-b8917fbd0321,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,e2e8d2d0-22b2-4a21-8a56-cf8d5d7442b3,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,8dbd8130-baab-4607-a177-34d04c135aae,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,e694fc65-c8a3-460a-84f6-7e7ab28f8c1e,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,9e951f78-1e3d-4833-9a1d-a83ce858f7aa,0,0,0,1,1
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,53e66cad-8725-4d44-82bb-94f45d0b6b07,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,5fb592ef-b658-47ef-9ed8-cf128e2a9672,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,07bc6dfc-1b12-485b-a7a3-ad2b361b53cf,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,ba88a297-6f87-41ec-9616-e9343fba8124,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,b17120b9-c282-4384-9916-a1edefddd0d2,0,0,0,1,64
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,3836a7be-9d59-4e9a-a129-a03c5cde8685,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,e848b6cc-2413-4d7a-89ba-f0e032f5afda,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,570ae867-9258-44eb-8bb1-6216c98981fb,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,dd655751-bcdb-4631-939a-269d9ab697a9,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,9c74e0da-7fd4-40aa-b3e6-c428ab0613d3,0,0,0,1,56
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,9efe1543-aefc-4629-b882-e153c3e6c067,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,4207d06a-ecd5-4449-9cd0-f4880e2e85a9,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,42e0d29a-5eff-4f4e-9dd5-731e419c79b5,0,1,0,1,48
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,1d79bbe0-54ad-455a-a1fa-c828bb1b513f,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,fd56e4dd-d794-40c8-9b84-9be620f4cbae,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,dfaa5ab4-72fc-48f0-9327-32016196a3d7,0,0,0,1,16
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,b590b979-7fc0-4d26-8ac0-fc28a3e7b952,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,0299e38a-c920-412d-9a2a-43893fa205af,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,6f6494c6-a50d-4b2a-be2c-7d410ec59e9c,0,0,0,1,72
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,c48d9b61-3f6b-4d17-bfbb-c9ad1310d4c2,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,58140339-c30e-4cee-bbb0-34780bf3fc73,0,0,0,1,80
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,2938ef65-2121-4ce1-ac01-a8516924affc,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,4daa875f-3837-4a23-919f-91b2c6967ae6,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,33673436-93df-4059-8587-e3f06e568d24,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,6c57caf2-49c0-47fa-ba94-e8e77138e6d0,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,e0104830-c3d6-4968-abe5-77f8714f0e2f,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,d96ae9dc-b5b7-4b12-a202-29dad310b89e,0,0,0,1,24
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,5e980e24-6808-4bf5-9d80-cc6dbf733504,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,db7f1116-3c87-4eae-9b66-3390b9e8fdc1,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,ae91a3a7-75e5-44a7-9d89-819a5b376540,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,f3cf2275-f775-466f-bb79-ff946466dd9e,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,3dc62bcb-0a2b-4a62-9c6b-d1199e922250,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,ab93e5b9-da7e-4ff6-be32-e7451da109c6,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,550e8937-71d1-4b21-8c5f-3e92cbce23bc,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,6328f563-8c6d-4dd3-bc98-81d9c47f0800,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,5603d384-ee06-456c-9d32-c9e2d099f87d,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,7da5d4f1-7b0f-4a81-86e7-30add9151b94,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,29ee0561-0490-479c-adb3-3699bf348308,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,a40a3653-5351-4d3a-aaa9-8b64018f818c,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,351f9ab2-42d9-41ab-81ce-43dabb0c5526,0,1,0,1,1
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,bb2f2e02-65ff-4fa0-a8dd-62f36d04b185,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,03a62ff8-f59b-48f8-ae6f-5aa4635d58e8,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,2eb79191-62e2-4bd5-a549-ae4f054b6cfd,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,48c56005-be46-4066-956e-8b3db4826dbf,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,c74071c7-e1a5-49ef-9efe-228eb901f500,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,ae8d22be-90d5-4744-9897-0a95e238e799,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,e57959d2-1a09-4fb4-bf72-e41319e0edf6,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,48de3326-8d6e-4fa7-8687-b1bb7dc5013a,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,0eaba888-1313-4c23-baa7-acd591d071e3,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,55cadcee-0e52-434a-9fca-6f8792e9a3bd,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,912aec42-08a4-40ec-957c-4cc31caa04fc,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,9acf3737-f86f-4fb8-ab00-2e2ede7169ea,0,1,0,0,
ef7c8f29-c4b6-48fe-94fd-492a76ec0e58,b156290b-a572-488d-90f8-58f8892cbcb7,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,8f379970-3e8c-48ea-8a63-50a68db4ab8b,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,92699709-4fca-47c9-98f3-1235579ee877,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,ba454283-0be8-4f1b-ba5d-c86ed0e24054,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,1e702e73-3e19-4c5d-9f77-5b19071ede02,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,1d764e82-d590-441e-9682-36ae2776cb1e,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,25056108-e488-49c7-b24d-1b389cba1320,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,303edc1c-49d7-4e36-a0a6-d56ae8d54fda,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,2990e8ad-4bb0-4571-bf8a-9ea965b529ea,0,1,0,1,10
b0b41040-9d33-44c3-9b89-d8fb29214cdc,dc05d82c-ddd8-4d26-bbfd-da3990b08546,0,0,0,1,30
b0b41040-9d33-44c3-9b89-d8fb29214cdc,4b61aabf-6c96-435d-b06d-89638891c0b0,0,1,0,1,90
b0b41040-9d33-44c3-9b89-d8fb29214cdc,cde432e1-1a9b-4e31-8d13-3205d5ca2aa2,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,254c2b56-1bc4-4ebb-b855-cfff500de5f4,0,1,0,1,20
b0b41040-9d33-44c3-9b89-d8fb29214cdc,3a94e11d-1d17-4e3d-9e40-2c4a5b0a03ce,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,74093f78-70cd-4547-84e0-aeda3924594c,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,467e9d04-b4fd-44f6-8183-99dc28c4e4cb,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,81794f76-5f78-4857-9158-22e8ab964057,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,c5262ff5-756a-40d0-8831-47a6107e13bc,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,ead728f1-83bd-4114-910d-6133b48efc2e,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,08e29ed9-0451-4bb1-89ec-ba0ceb5699ef,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,fc4848e8-c29b-4b8c-9390-e8d7fc153fc5,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,304343eb-cc4b-46ed-8cb2-6a8d36c0219a,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,69534b79-c7d9-4a5d-a19f-f0b871496da7,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,6a08d181-eb1f-47e3-927d-d45a47a6f098,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,a250600a-5a47-4c6a-9843-3dffc0cc4a39,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,50132386-2393-47c1-a266-4e4be92bdf34,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,82b2bb27-105d-453b-923a-57efb3cc8503,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,7c649ed3-8d8b-4c2f-864b-b5a779fd39e3,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,a39bdded-d3be-4019-ac66-4c103260692e,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,98030f49-256b-4ad3-be74-e831f0ff3e7c,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,55254067-3d79-4f22-9c84-11cebaa1ae8a,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,28db7139-0fc4-4067-ad43-0798d09956fe,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,4c289190-0c6f-4dea-b705-c409fee30ecc,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,1be8200c-7fc1-40ec-ac5b-103a859e7c39,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,0b1c2f2a-feb5-4c89-843f-90b037919b87,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,b4412bd9-f882-4782-bb52-d59d044c9bea,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,71ffa948-30b1-4ccc-8084-ac58c0d20f77,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,f94c96a4-d46d-404d-bcfd-516760fc06b5,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,0c24d6ff-b78a-4d11-99c1-62b00658518a,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,0f9132a7-2f3b-45c6-bbce-1118b1fb220c,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,c403f306-836a-4357-9327-14a0186a3b16,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,2b1a5854-a659-43b8-a387-d9361a8e5b1b,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,9e1b73e1-781b-4a4c-b0c0-49c6ca294dda,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,15768398-5d02-4fa8-88a5-d2f474b9f4f5,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,080b1f90-6837-4340-be24-61f467e17891,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,56a7e407-3c93-4152-99e3-bcceb97b0f49,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,7e079e63-69ac-42f3-b531-46de55e88e02,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,951c3fd4-92e7-49dc-934c-ecf24b23634b,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,043a7c05-a8b2-4d26-ba08-c068dffad2c9,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,a4c4eda3-1258-452c-8b95-0432c9d15b40,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,5c1288ad-0238-4668-ae43-a5d705f18845,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,d37cd94a-66f2-4e16-b37f-2bf1d413e3df,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,419d0569-8741-43cc-b534-030a770aca17,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,402ef05e-eb3c-4cd8-b5d3-2f1a058a9a9f,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,a46e906b-1398-41c5-87f1-d21b944f1f55,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,0f0d6e32-6810-4067-aa1d-d5259da9076d,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,50860312-c410-46e2-9c60-e413f1680fbb,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,ae8aefe9-f6ea-4a03-8cb2-18a7d4f5e8cd,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,7b580be7-4515-4873-9376-0ca2bfbd9f42,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,8f5956e5-02df-49bb-8718-ce302f706faf,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,217c7ba0-250c-4d48-84d7-7e5a8cf69eb9,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,a0168581-7437-4c9d-951e-594840ee8c3f,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,3e043ff4-e17d-4c27-87e4-2b2d43c62120,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,d636e77b-c156-4764-910d-8cf00dc2d75f,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,4bad5eb1-3802-446a-84fa-e8bb5bf7666b,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,2d4aad13-f648-4de0-b176-9c0412121943,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,3fbd7215-995f-44ff-ae24-f49344dd8922,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,261f3cb3-3602-4877-bbf9-c4b01cc3b145,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,149ddf97-941b-450a-ad25-49b41c16fe4f,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,94a8df1d-1864-45a8-84f1-47f2b42b241b,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,e24035eb-cdc3-4093-bca3-7e3a089727cf,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,290260e6-b980-47f4-9a0c-1be62b4797b9,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,27c830f0-44de-4537-9367-da97545a7d31,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,8cc612f0-44ae-46c3-9441-a8a3c4fb8639,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,1290b3a3-5dfb-4e6b-9480-8991c2790a27,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,780d8e3f-5ad8-4880-a0bf-8766b9a00ff4,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,5dc1a6f4-fb0e-4fa3-bb92-a60bf0b5f10c,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,f8588e8d-6ecf-4b9a-9b75-b12f04d937cf,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,9e2b0636-0510-425c-9e2b-d1342bdfdf14,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,29b72ed3-03f5-454e-92db-38d96cf0b40b,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,43f0d991-4ed1-4f75-98fe-80283369d386,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,ceb66358-9c0e-4488-bdef-8272c4f50b3a,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,d466dd1c-0564-4590-86b1-396a042c6f64,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,ce6ca471-9096-48d3-bc00-67e6fc98a607,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,e59e6753-c053-4dcb-8ce1-60bb74707831,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,bce69204-7897-4e89-bed5-b30eaab52a3d,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,f17ba060-154b-473f-83e1-b062d0bc43e7,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,5b16355b-9512-483c-af26-8025ce8f666b,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,a8cf8765-37de-49ea-b853-78f25b13e80d,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,e6da074b-1bf4-4bbf-905d-71dbe244f392,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,6a1de38f-749a-4b8f-92c5-e2246cf7815a,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,e0c55fc5-41e5-4d2b-88fe-ca35a10dbf15,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,283a5c83-c1b4-4af6-bf9c-401cb4fd4262,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,61f4cc5e-a4be-4155-9c9f-f66fdff25971,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,ef946ab5-33e0-4ea8-b6d8-6eed23d3d80c,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,2fbc2f9a-ca72-4e4a-89f9-42c59dd43de9,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,8168f808-cab2-474f-a2bc-f1131d1837dc,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,a0367aaf-98b2-48d4-b370-0dfa009b4477,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,8d62f3d6-73ab-448c-ac49-8529a53dc212,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,d3a962a3-9831-46f5-8014-22642cf800c6,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,37bab472-712c-4a3b-8e23-9fe83aea1d2a,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,ccfc2777-c9f1-4ddb-82f0-06f8424f37bc,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,bf826453-deb7-441b-859a-b5e3d5b76c8a,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,0c570267-fe51-4a98-850d-e9a2ac2a6f1a,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,4f6f2ed5-01b6-4520-bdae-067398483bff,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,4e8fe518-e286-41f0-bb47-0e640fd9ea54,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,a7cd9d13-bfee-4a7c-828a-4eee047bb06e,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,9fd9ff69-0954-4b43-bd4f-b124bb002bc1,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,0152e58c-7bef-41f3-b890-dd34829f6880,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,73e5c657-807f-489b-8572-8e58b790347b,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,c6043863-a261-4280-bf9f-b8917fbd0321,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,e2e8d2d0-22b2-4a21-8a56-cf8d5d7442b3,0,1,0,1,70
b0b41040-9d33-44c3-9b89-d8fb29214cdc,8e1a0835-f923-4457-883b-080b9a358d96,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,3cf418f6-67c6-4fa8-876e-8cf6e6ff21a0,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,8dbd8130-baab-4607-a177-34d04c135aae,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,e694fc65-c8a3-460a-84f6-7e7ab28f8c1e,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,382dca3f-5171-4d93-995b-f11fca3c583b,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,55abae9c-f003-4839-85b7-c05b5add58f0,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,9e951f78-1e3d-4833-9a1d-a83ce858f7aa,0,0,0,1,40
b0b41040-9d33-44c3-9b89-d8fb29214cdc,53e66cad-8725-4d44-82bb-94f45d0b6b07,0,1,0,0,
b0b41040-9d33-44c3-9b89-d8fb29214cdc,0f0f7d70-024d-4541-b388-bb78007e24e7,0,1,0,0,
