id,name,dex_num,type,category,target,power,accuracy,priority,pp,short_description,long_description,has_secondary_effect,is_multi_hit,multi_hit_high,multi_hit_low,ignores_substitute,ignores_protect,bounceable,bite,bullet,contact,dance,heal,powder,pulse,punch,slice,sound,wind,boosted_by_sheer_force,ohko,is_z_move,is_max_move,is_legal
46c3cb80-8cbe-45eb-8955-63065a7a8bd2,Last Respects,854,Ghost,Physical,normal,50,100,0,10,+50 power for each time a party member fainted.,"Power is equal to 50+(X*50), where X is the total number of times any Pokemon has fainted on the user's side, and X cannot be greater than 100.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
47a6eeac-e47c-4906-9512-2b08bb60ecd3,Rising Voltage,804,Electric,Special,normal,70,100,0,20,2x power if target is grounded in Electric Terrain.,"If the current terrain is Electric Terrain and the target is grounded, this move's power is doubled.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
47adf961-5906-42a6-bd37-9eb129cc141e,Rock Smash,249,Fighting,Physical,normal,40,100,0,15,50% chance to lower the target's Defense by 1.,Has a 50% chance to lower the target's Defense by 1 stage.,true,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true
47c84638-48da-46e2-a819-dc52f6348e08,Bouncy Bubble,733,Water,Special,normal,60,100,0,20,User recovers 50% of the damage dealt.,"The user recovers 1/2 the HP lost by the target, rounded half up. If Big Root is held by the user, the HP recovered is 1.3x normal, rounded half down.",false,false,,,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
483de329-d8cf-4bf2-a921-65de4d160641,Hyperspace Fury,621,Dark,Physical,normal,100,-1,0,5,Hoopa-U: Lowers user's Def by 1; breaks protect.,"Lowers the user's Defense by 1 stage. This move cannot be used successfully unless the user's current form, while considering Transform, is Hoopa Unbound. If this move is successful, it breaks through the target's Baneful Bunker, Detect, King's Shield, Protect, or Spiky Shield for this turn, allowing other Pokemon to attack the target normally. If the target's side is protected by Crafty Shield, Mat Block, Quick Guard, or Wide Guard, that protection is also broken for this turn and other Pokemon may attack the target's side normally.",false,false,,,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
48c1d50e-10ea-4b93-8be6-96429fb7871b,Diamond Storm,591,Rock,Physical,allAdjacentFoes,100,95,0,5,50% chance to raise user's Defense by 2.,Has a 50% chance to raise the user's Defense by 2 stages.,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
48c56005-be46-4066-956e-8b3db4826dbf,Thunder,87,Electric,Special,normal,110,70,0,10,30% chance to paralyze. Can't miss in rain.,"Has a 30% chance to paralyze the target. This move can hit a target using Bounce, Fly, or Sky Drop, or is under the effect of Sky Drop. If the weather is Primordial Sea or Rain Dance, this move does not check accuracy. If the weather is Desolate Land or Sunny Day, this move's accuracy is 50%. If this move is used against a Pokemon holding Utility Umbrella, this move's accuracy remains at 70%.",true,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true
48de3326-8d6e-4fa7-8687-b1bb7dc5013a,Trailblaze,885,Grass,Physical,normal,50,100,0,20,100% chance to raise the user's Speed by 1.,Has a 100% chance to raise the user's Speed by 1 stage.,true,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true
49251436-695b-4805-b682-e6b9c03e7647,Aromatherapy,312,Grass,Status,allyTeam,0,-1,0,5,Cures the user's party of all status conditions.,"Every Pokemon in the user's party is cured of its non-volatile status condition. Active Pokemon with the Sap Sipper Ability are not cured, unless they are the user.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
492bab6f-9184-49dc-8c13-8d7d166a8cac,Power Trip,681,Dark,Physical,normal,20,100,0,10," + 20 power for each of the user's stat boosts.","Power is equal to 20+(X*20), where X is the user's total stat stage changes that are greater than 0.",false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
4a22ed49-7f1e-4771-a0a5-5cb54b1af150,Leaf Blade,348,Grass,Physical,normal,90,100,0,15,High critical hit ratio.,Has a higher chance for a critical hit.,false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
4a9cde42-5feb-40df-8eb0-c91d88c67318,Snipe Shot,745,Water,Special,normal,80,100,0,15,High critical hit ratio. Cannot be redirected.,Has a higher chance for a critical hit. This move cannot be redirected to a different target by any effect.,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
4b61aabf-6c96-435d-b06d-89638891c0b0,Aura Sphere,396,Fighting,Special,any,80,-1,0,20,This move does not check accuracy.,This move does not check accuracy.,false,false,,,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true
4bad5eb1-3802-446a-84fa-e8bb5bf7666b,False Swipe,206,Normal,Physical,normal,40,100,0,40,Always leaves the target with at least 1 HP.,Leaves the target with at least 1 HP.,false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
4bceff82-d276-480c-b1c5-cd3548017ae6,Power-Up Punch,612,Fighting,Physical,normal,40,100,0,20,100% chance to raise the user's Attack by 1.,Has a 100% chance to raise the user's Attack by 1 stage.,true,false,,,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false
4c289190-0c6f-4dea-b705-c409fee30ecc,Coaching,811,Fighting,Status,adjacentAlly,0,-1,0,10,Raises an ally's Attack and Defense by 1.,Raises the target's Attack and Defense by 1 stage. Fails if there is no ally adjacent to the user.,false,false,,,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
4c85ede9-0118-469c-8e27-596ed282d4cb,Chloroblast,835,Grass,Special,normal,150,95,0,5,User loses 50% max HP.,"If this move is successful, the user loses 1/2 of its maximum HP, rounded up, unless the user has the Magic Guard or Rock Head Abilities.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
4ca687bd-83e7-4452-81f3-2ce29ab7e455,Mortal Spin,866,Poison,Physical,allAdjacentFoes,30,100,0,15,"Poisons foes, frees user from hazards/bind/leech.","If this move is successful and the user has not fainted, the effects of Leech Seed and binding moves end for the user, and all hazards are removed from the user's side of the field. Has a 100% chance to poison the target.",true,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true
4d22f2b9-17a9-496b-8909-eeaaa8917df8,Seed Flare,465,Grass,Special,normal,120,85,0,5,40% chance to lower the target's Sp. Def by 2.,Has a 40% chance to lower the target's Special Defense by 2 stages.,true,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true
4d4339fe-8c56-4bea-bb4c-7c10d8c17d96,G-Max Vine Lash,1000,Grass,Physical,adjacentFoe,10,-1,0,10,"Base move affects power. Foes: -1/6 HP, 4 turns.","Power is equal to the base move's Max Move power. If this move is successful, for 4 turns each non-Grass-type Pokemon on the opposing side takes damage equal to 1/6 of its maximum HP, rounded down, at the end of each turn during effect, including the last turn.",false,false,,,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
4d64add2-b821-4921-ad40-8ae1caf5d8bc,Flying Press,560,Fighting,Physical,any,100,95,0,10,Combines Flying in its type effectiveness.,This move combines Flying in its type effectiveness against the target. Damage doubles and no accuracy check is done if the target has used Minimize while active.,false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
4d99ce89-daed-403e-afe7-d761da0dc60c,Nature Power,267,Normal,Status,normal,0,-1,0,20,Attack depends on terrain (default Tri Attack).,"This move calls another move for use based on the battle terrain. Tri Attack on the regular Wi-Fi terrain, Thunderbolt during Electric Terrain, Moonblast during Misty Terrain, Energy Ball during Grassy Terrain, and Psychic during Psychic Terrain.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
4d9ad0be-2208-402a-8c25-532d6a1f68b2,Sacred Fire,221,Fire,Physical,normal,100,95,0,5,50% chance to burn the target. Thaws user.,Has a 50% chance to burn the target.,true,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true
4daa875f-3837-4a23-919f-91b2c6967ae6,Rest,156,Psychic,Status,self,0,-1,0,5,User sleeps 2 turns and restores HP and status.,"The user falls asleep for the next two turns and restores all of its HP, curing itself of any non-volatile status condition in the process. Fails if the user has full HP, is already asleep, or if another effect is preventing sleep.",false,false,,,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true
4dd9aa54-33a9-4017-9a05-16b7797a0ddb,Leafage,670,Grass,Physical,normal,40,100,0,40,No additional effect.,No additional effect.,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
4e08ff68-92bf-459d-b5bd-f260c51111a9,Hydro Steam,876,Water,Special,normal,80,100,0,15,During Sunny Day: 1.5x damage instead of half.,"If the current weather is Sunny Day and the user is not holding Utility Umbrella, this move's damage is multiplied by 1.5 instead of halved for being Water type.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
4e0ce37b-6ddb-486d-ac21-a29bd59e517a,Tail Whip,39,Normal,Status,allAdjacentFoes,0,100,0,30,Lowers the foe(s) Defense by 1.,Lowers the target's Defense by 1 stage.,false,false,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
4e1e97ab-a0a5-45d9-86ff-8f7040b2765a,Punishment,386,Dark,Physical,normal,0,100,0,5,60 power +20 for each of the target's stat boosts.,"Power is equal to 60+(X*20), where X is the target's total stat stage changes that are greater than 0, but not more than 200 power.",false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
4e676b9b-49c5-411f-be15-ee6b23f5bf32,Iron Tail,231,Steel,Physical,normal,100,75,0,15,30% chance to lower the target's Defense by 1.,Has a 30% chance to lower the target's Defense by 1 stage.,true,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true
4e8fe518-e286-41f0-bb47-0e640fd9ea54,Ice Beam,58,Ice,Special,normal,90,100,0,10,10% chance to freeze the target.,Has a 10% chance to freeze the target.,true,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true
4e9dec7a-89b2-4648-89f2-1825357f1677,Disable,50,Normal,Status,normal,0,100,0,20,"For 4 turns, disables the target's last move used.","For 4 turns, the target's last move used becomes disabled. Fails if one of the target's moves is already disabled, if the target has not made a move, if the target no longer knows the move, or if the move was a Max or G-Max Move.",false,false,,,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
4eb603a3-1d77-4208-a153-c18c38d3a62a,Crush Grip,462,Normal,Physical,normal,0,100,0,5,More power the more HP the target has left.,"Power is equal to 120 * (target's current HP / target's maximum HP), rounded half down, but not less than 1.",false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
4ec1fe8f-0504-421b-9c33-bfb9775fd151,Bestow,516,Normal,Status,normal,0,-1,0,15,User passes its held item to the target.,"The target receives the user's held item. Fails if the user has no item or is holding a Mail or Z-Crystal, if the target is already holding an item, if the user is a Kyogre holding a Blue Orb, a Groudon holding a Red Orb, a Giratina holding a Griseous Orb, an Arceus holding a Plate, a Genesect holding a Drive, a Silvally holding a Memory, a Pokemon that can Mega Evolve holding the Mega Stone for its species, or if the target is one of those Pokemon and the user is holding the respective item.",false,false,,,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
4eff10f9-fc03-43a9-a08e-0e25089b00e9,Mirror Shot,429,Steel,Special,normal,65,85,0,10,30% chance to lower the target's accuracy by 1.,Has a 30% chance to lower the target's accuracy by 1 stage.,true,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
4f6f2ed5-01b6-4520-bdae-067398483bff,Hyper Voice,304,Normal,Special,allAdjacentFoes,90,100,0,10,No additional effect. Hits adjacent foes.,No additional effect.,false,false,,,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true
50132386-2393-47c1-a266-4e4be92bdf34,Burning Jealousy,807,Fire,Special,allAdjacentFoes,70,100,0,5,100% burns a target that had a stat rise this turn.,Has a 100% chance to burn the target if it had a stat stage raised this turn.,true,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true
50565739-c4f2-4e19-a48d-2e9e42e800d1,Clamp,128,Water,Physical,normal,35,85,0,15,Traps and damages the target for 4-5 turns.,"Prevents the target from switching for four or five turns (seven turns if the user is holding Grip Claw). Causes damage to the target equal to 1/8 of its maximum HP (1/6 if the user is holding Binding Band), rounded down, at the end of each turn during effect. The target can still switch out if it is holding Shed Shell or uses Baton Pass, Flip Turn, Parting Shot, Shed Tail, Teleport, U-turn, or Volt Switch. The effect ends if either the user or the target leaves the field, or if the target uses Mortal Spin, Rapid Spin, or Substitute successfully. This effect is not stackable or reset by using this or another binding move.",false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
505bfb5b-9eb5-4b49-a738-0868edb11ab1,Pursuit,228,Dark,Physical,normal,40,100,0,20,"If a foe is switching out, hits it at 2x power.","If an opposing Pokemon switches out this turn, this move hits that Pokemon before it leaves the field, even if it was not the original target. If the user moves after an opponent using Flip Turn, Parting Shot, Teleport, U-turn, or Volt Switch, but not Baton Pass, it will hit that opponent before it leaves the field. Power doubles and no accuracy check is done if the user hits an opponent switching out, and the user's turn is over; if an opponent faints from this, the replacement Pokemon does not become active until the end of the turn.",false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
50860312-c410-46e2-9c60-e413f1680fbb,Electroweb,527,Electric,Special,allAdjacentFoes,55,95,0,15,100% chance to lower the foe(s) Speed by 1.,Has a 100% chance to lower the target's Speed by 1 stage.,true,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true
50cff812-6038-4179-a567-11fdaad15cdd,Aurora Beam,62,Ice,Special,normal,65,100,0,20,10% chance to lower the target's Attack by 1.,Has a 10% chance to lower the target's Attack by 1 stage.,true,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true
50dc21b8-102c-4fbe-8b2e-e0e6e08388b6,Sweet Scent,230,Normal,Status,allAdjacentFoes,0,100,0,20,Lowers the foe(s) evasiveness by 2.,Lowers the target's evasiveness by 2 stages.,false,false,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
511b0f77-56cb-48f3-9d7b-b75b607c0558,Judgment,449,Normal,Special,normal,100,100,0,10,Type varies based on the held Plate.,This move's type depends on the user's held Plate.,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
522c0227-db52-4d30-98b7-cfe46c387655,Victory Dance,837,Fighting,Status,self,0,-1,0,10,"Raises the user's Attack, Defense, Speed by 1.","Raises the user's Attack, Defense, and Speed by 1 stage.",false,false,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true
52f821a3-82a7-44ca-807e-db285caa426a,G-Max Meltdown,1000,Steel,Physical,adjacentFoe,10,-1,0,5,Base move affects power. Foes: Tormented.,"Power is equal to the base move's Max Move power. If this move is successful, the effect of Torment begins for each Pokemon on the opposing side, even if they have a substitute.",false,false,,,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
537908c1-8f9e-45ef-9de2-7ef5ff0fd8ea,Magnetic Flux,602,Electric,Status,allySide,0,-1,0,20,"Raises Def, Sp. Def of allies with Plus/Minus by 1.",Raises the Defense and Special Defense of Pokemon on the user's side with the Plus or Minus Abilities by 1 stage.,false,false,,,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
53e66cad-8725-4d44-82bb-94f45d0b6b07,Light Screen,113,Psychic,Status,allySide,0,-1,0,30,"For 5 turns, special damage to allies is halved.","For 5 turns, the user and its party members take 0.5x damage from special attacks, or 0.66x damage if in a Double Battle. Damage is not reduced further with Aurora Veil. Critical hits ignore this effect. It is removed from the user's side if the user or an ally is successfully hit by Brick Break, Psychic Fangs, or Defog. Lasts for 8 turns if the user is holding Light Clay. Fails if the effect is already active on the user's side.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
5417e5b3-95f0-47c8-8eef-4827b301eafa,Struggle,165,Normal,Physical,randomNormal,50,-1,0,1,User loses 1/4 of its max HP.,"Deals typeless damage to a random opposing Pokemon. If this move was successful, the user loses 1/4 of its maximum HP, rounded half up, and the Rock Head Ability does not prevent this. This move is automatically used if none of the user's known moves can be selected.",false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
542d4739-6f43-4f01-b181-1c67911eb587,Miracle Eye,357,Psychic,Status,normal,0,-1,0,40,Psychic hits Dark. Evasiveness ignored.,"As long as the target remains active, its evasiveness stat stage is ignored during accuracy checks against it if it is greater than 0, and Psychic-type attacks can hit the target if it is a Dark type. Fails if the target is already affected, or affected by Foresight or Odor Sleuth.",false,false,,,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
54ade0f9-9af9-4464-b4d5-6b83e21f4564,Sing,47,Normal,Status,normal,0,55,0,15,Causes the target to fall asleep.,Causes the target to fall asleep.,false,false,,,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true
550e8937-71d1-4b21-8c5f-3e92cbce23bc,Spite,180,Ghost,Status,normal,0,100,0,10,Lowers the PP of the target's last move by 4.,"Causes the target's last move used to lose 4 PP. Fails if the target has not made a move, if the move has 0 PP, or if it no longer knows the move.",false,false,,,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
55254067-3d79-4f22-9c84-11cebaa1ae8a,Chilling Water,886,Water,Special,normal,50,100,0,20,100% chance to lower the target's Attack by 1.,Has a 100% chance to lower the target's Attack by 1 stage.,true,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true
55abae9c-f003-4839-85b7-c05b5add58f0,Leech Life,141,Bug,Physical,normal,80,100,0,10,User recovers 50% of the damage dealt.,"The user recovers 1/2 the HP lost by the target, rounded half up. If Big Root is held by the user, the HP recovered is 1.3x normal, rounded half down.",false,false,,,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,true
55cadcee-0e52-434a-9fca-6f8792e9a3bd,Trick Room,433,Psychic,Status,all,0,-1,-7,5,"Goes last. For 5 turns, turn order is reversed.","For 5 turns, the Speed of every Pokemon is recalculated for the purposes of determining turn order. During the effect, each Pokemon's Speed is considered to be (10000 - its normal Speed), and if this value is greater than 8191, 8192 is subtracted from it. If this move is used during the effect, the effect ends.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
5603d384-ee06-456c-9d32-c9e2d099f87d,Stone Edge,444,Rock,Physical,normal,100,80,0,5,High critical hit ratio.,Has a higher chance for a critical hit.,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
5610882a-7f4a-406d-be7d-b19b5a2715d6,Relic Song,547,Normal,Special,allAdjacentFoes,75,100,0,10,10% chance to sleep foe(s). Meloetta transforms.,"Has a 10% chance to cause the target to fall asleep. If this move is successful on at least one target and the user is a Meloetta, it changes to Pirouette Forme if it is currently in Aria Forme, or changes to Aria Forme if it is currently in Pirouette Forme. This forme change does not happen if the Meloetta has the Sheer Force Ability. The Pirouette Forme reverts to Aria Forme when Meloetta is not active.",true,false,,,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true
569952aa-e1ec-471a-88f2-2d5ee594b4f9,Fury Attack,31,Normal,Physical,normal,15,85,0,20,Hits 2-5 times in one turn.,"Hits two to five times. Has a 35% chance to hit two or three times and a 15% chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits. If the user has the Skill Link Ability, this move will always hit five times. If the user is holding Loaded Dice, this move will hit 4-5 times.",false,true,5,2,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
56a7e407-3c93-4152-99e3-bcceb97b0f49,Dragon Pulse,406,Dragon,Special,any,85,100,0,10,No additional effect.,No additional effect.,false,false,,,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
56f1ed35-c20c-4968-8756-90f310c1a7d3,Savage Spin-Out,634,Bug,Physical,normal,1,-1,0,1,Power is equal to the base move's Z-Power.,Power is equal to the base move's Z-Power.,false,false,,,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
56fb7032-76b1-4f23-a4bd-9b78729f83f7,Fake Out,252,Normal,Physical,normal,40,100,3,10,Hits first. First turn out only. 100% flinch chance.,Has a 100% chance to make the target flinch. Fails unless it is the user's first turn on the field.,true,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true
570ae867-9258-44eb-8bb1-6216c98981fb,Poison Jab,398,Poison,Physical,normal,80,100,0,20,30% chance to poison the target.,Has a 30% chance to poison the target.,true,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true
5758b100-1fbb-453c-8064-5ef23312284e,Swagger,207,Normal,Status,normal,0,85,0,15,Raises the target's Attack by 2 and confuses it.,Raises the target's Attack by 2 stages and confuses it.,false,false,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
58140339-c30e-4cee-bbb0-34780bf3fc73,Recover,105,Normal,Status,self,0,-1,0,5,Heals the user by 50% of its max HP.,"The user restores 1/2 of its maximum HP, rounded half up.",false,false,,,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true
587b5cc6-711c-4144-8f30-16d0424d5016,Octazooka,190,Water,Special,normal,65,85,0,10,50% chance to lower the target's accuracy by 1.,Has a 50% chance to lower the target's accuracy by 1 stage.,true,false,,,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false
595a6d4c-c638-4dac-a099-121812d13336,Copycat,383,Normal,Status,self,0,-1,0,20,Uses the last move used in the battle.,"The user uses the last move used by any Pokemon, including itself. Fails if no move has been used, or if the last move used was Assist, Baneful Bunker, Beak Blast, Behemoth Bash, Behemoth Blade, Belch, Bestow, Blazing Torque, Celebrate, Chatter, Circle Throw, Combat Torque, Copycat, Counter, Covet, Destiny Bond, Detect, Dragon Tail, Dynamax Cannon, Endure, Feint, Focus Punch, Follow Me, Helping Hand, Hold Hands, King's Shield, Magical Torque, Mat Block, Me First, Metronome, Mimic, Mirror Move, Nature Power, Noxious Torque, Protect, Rage Powder, Roar, Shell Trap, Sketch, Sleep Talk, Snatch, Spiky Shield, Spotlight, Struggle, Switcheroo, Tera Starstorm, Thief, Transform, Trick, Whirlwind, or Wicked Torque.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
5a1d7075-fad2-4f0b-92c8-6e0e26298769,Mega Punch,5,Normal,Physical,normal,80,85,0,20,No additional effect.,No additional effect.,false,false,,,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true
5b16355b-9512-483c-af26-8025ce8f666b,Grassy Glide,803,Grass,Physical,normal,55,100,0,20,User on Grassy Terrain: +1 priority.,"If the current terrain is Grassy Terrain and the user is grounded, this move has its priority increased by 1.",false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
5b34efbc-be0d-49c9-84bb-89fe02bbb03d,Poltergeist,809,Ghost,Physical,normal,110,90,0,5,Fails if the target has no held item.,Fails if the target has no held item.,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
5b87f407-992f-44bf-9f5b-fa8fd74ce7ec,Sky Drop,507,Flying,Physical,any,60,100,0,10,User and foe fly up turn 1. Damages on turn 2.,"This attack takes the target into the air with the user on the first turn and executes on the second. Pokemon weighing 200 kg or more cannot be lifted. On the first turn, the user and the target avoid all attacks other than Gust, Hurricane, Sky Uppercut, Smack Down, Thousand Arrows, Thunder, and Twister. The user and the target cannot make a move between turns, but the target can select a move to use. This move cannot damage Flying-type Pokemon. Fails on the first turn if the target is an ally, if the target has a substitute, or if the target is using Bounce, Dig, Dive, Fly, Phantom Force, Shadow Force, or Sky Drop.",false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
5b8cfcbf-d56f-4504-abea-c24f04ecb0b3,Flower Shield,579,Fairy,Status,all,0,-1,0,10,Raises Defense by 1 of all active Grass types.,Raises the Defense of all active Grass-type Pokemon by 1 stage. Fails if there are no active Grass-type Pokemon.,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
5b9965f2-38dc-4276-a2a6-dbe31f7e4651,Scorching Sands,815,Ground,Special,normal,70,100,0,10,30% chance to burn the target. Thaws target.,Has a 30% chance to burn the target. The target thaws out if it is frozen.,true,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true
5bd74e68-0957-414a-830f-f167edc2c441,Lucky Chant,381,Normal,Status,allySide,0,-1,0,30,"For 5 turns, shields user's party from critical hits.","For 5 turns, the user and its party members cannot be struck by a critical hit. Fails if the effect is already active on the user's side.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
5c1288ad-0238-4668-ae43-a5d705f18845,Dual Wingbeat,814,Flying,Physical,normal,40,90,0,10,Hits 2 times in one turn.,"Hits twice. If the first hit breaks the target's substitute, it will take damage for the second hit.",false,true,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
5c1b0a1b-29eb-40cb-993e-38eb17e64a02,Lumina Crash,855,Psychic,Special,normal,80,100,0,10,100% chance to lower the target's Sp. Def by 2.,Has a 100% chance to lower the target's Special Defense by 2 stages.,true,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true
5c846cf7-4ca5-45e6-b87a-ef9e507ca9d4,G-Max Gold Rush,1000,Normal,Physical,adjacentFoe,10,-1,0,5,Base move affects power. Foes: confused.,"Power is equal to the base move's Max Move power. If this move is successful, each Pokemon on the opposing side becomes confused, even if they have a substitute.",false,false,,,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
5d05957c-7873-41dc-804b-196417b90537,Attract,213,Normal,Status,normal,0,100,0,15,A target of the opposite gender gets infatuated.,"Causes the target to become infatuated, making it unable to attack 50% of the time. Fails if both the user and the target are the same gender, if either is genderless, or if the target is already infatuated. The effect ends when either the user or the target is no longer active. Pokemon with the Oblivious Ability or protected by the Aroma Veil Ability are immune.",false,false,,,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
5d6bebf3-3825-45ee-8ac3-11e1562ce33f,Dizzy Punch,146,Normal,Physical,normal,70,100,0,10,20% chance to confuse the target.,Has a 20% chance to confuse the target.,true,false,,,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false
5dbca5db-da56-4f2d-9c5d-6371f6594efd,Power Whip,438,Grass,Physical,normal,120,85,0,10,No additional effect.,No additional effect.,false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
5dc1a6f4-fb0e-4fa3-bb92-a60bf0b5f10c,Flip Turn,812,Water,Physical,normal,60,100,0,20,User switches out after damaging the target.,"If this move is successful and the user has not fainted, the user switches out even if it is trapped and is replaced immediately by a selected party member. The user does not switch out if there are no unfainted party members, or if the target switched out using an Eject Button or through the effect of the Emergency Exit or Wimp Out Abilities.",false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
5e3100f8-76fb-47dc-af0b-3385c91eabf8,Brine,362,Water,Special,normal,65,100,0,10,Power doubles if the target's HP is 50% or less.,Power doubles if the target has less than or equal to half of its maximum HP remaining.,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
